chr_r1,start_r1,end_r1,name_r1,chr_r2,start_r2,end_r2,name_r2,label
chr17,73176600,73177600,chr17:73176600..73177600,chr17,73283176,73284176,chr17:73283176..73284176,0
chr17,73178600,73179600,chr17:73178600..73179600,chr17,73287176,73288176,chr17:73287176..73288176,0
chr17,73176600,73177600,chr17:73176600..73177600,chr17,73285176,73286176,chr17:73285176..73286176,0
chr17,73178964,73179964,chr17:73179411..73181513,chr17,73234177,73235177,chr17:73234170..73238372,1
chr17,73180964,73181964,chr17:73180964..73181964,chr17,73236177,73237177,chr17:73236177..73237177,0
chr17,73176964,73177964,chr17:73176964..73177964,chr17,73232177,73233177,chr17:73232177..73233177,0
chr17,73178964,73179964,chr17:73178964..73179964,chr17,73236177,73237177,chr17:73236177..73237177,0
chr17,73176964,73177964,chr17:73176964..73177964,chr17,73234177,73235177,chr17:73234177..73235177,0
chr17,73201179,73202179,chr17:73201320..73203600,chr17,73266612,73267612,chr17:73263781..73268245,1
chr17,73203179,73204179,chr17:73203179..73204179,chr17,73268612,73269612,chr17:73268612..73269612,0
chr17,73199179,73200179,chr17:73199179..73200179,chr17,73264612,73265612,chr17:73264612..73265612,0
chr17,73201179,73202179,chr17:73201179..73202179,chr17,73268612,73269612,chr17:73268612..73269612,0
chr17,73199179,73200179,chr17:73199179..73200179,chr17,73266612,73267612,chr17:73266612..73267612,0
chr17,73233481,73234481,chr17:73232779..73235183,chr17,73771349,73772349,chr17:73769676..73772597,1
chr17,73235481,73236481,chr17:73235481..73236481,chr17,73773349,73774349,chr17:73773349..73774349,0
chr17,73231481,73232481,chr17:73231481..73232481,chr17,73769349,73770349,chr17:73769349..73770349,0
chr17,73233481,73234481,chr17:73233481..73234481,chr17,73773349,73774349,chr17:73773349..73774349,0
chr17,73231481,73232481,chr17:73231481..73232481,chr17,73771349,73772349,chr17:73771349..73772349,0
chr17,73233996,73234996,chr17:73233808..73237666,chr17,73257324,73258324,chr17:73256059..73259508,1
chr17,73235996,73236996,chr17:73235996..73236996,chr17,73259324,73260324,chr17:73259324..73260324,0
chr17,73231996,73232996,chr17:73231996..73232996,chr17,73255324,73256324,chr17:73255324..73256324,0
chr17,73233996,73234996,chr17:73233996..73234996,chr17,73259324,73260324,chr17:73259324..73260324,0
chr17,73231996,73232996,chr17:73231996..73232996,chr17,73257324,73258324,chr17:73257324..73258324,0
chr17,73234567,73235567,chr17:73234950..73241624,chr17,73266612,73267612,chr17:73262796..73271001,1
chr17,73236567,73237567,chr17:73236567..73237567,chr17,73268612,73269612,chr17:73268612..73269612,0
chr17,73232567,73233567,chr17:73232567..73233567,chr17,73264612,73265612,chr17:73264612..73265612,0
chr17,73234567,73235567,chr17:73234567..73235567,chr17,73268612,73269612,chr17:73268612..73269612,0
chr17,73232567,73233567,chr17:73232567..73233567,chr17,73266612,73267612,chr17:73266612..73267612,0
chr17,73257324,73258324,chr17:73254767..73259359,chr17,73285176,73286176,chr17:73284684..73287607,1
chr17,73259324,73260324,chr17:73259324..73260324,chr17,73287176,73288176,chr17:73287176..73288176,0
chr17,73255324,73256324,chr17:73255324..73256324,chr17,73283176,73284176,chr17:73283176..73284176,0
chr17,73257324,73258324,chr17:73257324..73258324,chr17,73287176,73288176,chr17:73287176..73288176,0
chr17,73255324,73256324,chr17:73255324..73256324,chr17,73285176,73286176,chr17:73285176..73286176,0
chr17,73266612,73267612,chr17:73265816..73271012,chr17,73285176,73286176,chr17:73281481..73287961,1
chr17,73268612,73269612,chr17:73268612..73269612,chr17,73287176,73288176,chr17:73287176..73288176,0
chr17,73264612,73265612,chr17:73264612..73265612,chr17,73283176,73284176,chr17:73283176..73284176,0
chr17,73266612,73267612,chr17:73266612..73267612,chr17,73287176,73288176,chr17:73287176..73288176,0
chr17,73264612,73265612,chr17:73264612..73265612,chr17,73285176,73286176,chr17:73285176..73286176,0
chr17,73774931,73775931,chr17:73767523..73785295,chr17,73839612,73840612,chr17:73832542..73858297,1
chr17,73776931,73777931,chr17:73776931..73777931,chr17,73841612,73842612,chr17:73841612..73842612,0
chr17,73772931,73773931,chr17:73772931..73773931,chr17,73837612,73838612,chr17:73837612..73838612,0
chr17,73774931,73775931,chr17:73774931..73775931,chr17,73841612,73842612,chr17:73841612..73842612,0
chr17,73772931,73773931,chr17:73772931..73773931,chr17,73839612,73840612,chr17:73839612..73840612,0
chr17,73774931,73775931,chr17:73768765..73783200,chr17,73892348,73893348,chr17:73885460..73899249,1
chr17,73776931,73777931,chr17:73776931..73777931,chr17,73894348,73895348,chr17:73894348..73895348,0
chr17,73772931,73773931,chr17:73772931..73773931,chr17,73890348,73891348,chr17:73890348..73891348,0
chr17,73774931,73775931,chr17:73774931..73775931,chr17,73894348,73895348,chr17:73894348..73895348,0
chr17,73772931,73773931,chr17:73772931..73773931,chr17,73892348,73893348,chr17:73892348..73893348,0
chr17,73774931,73775931,chr17:73774061..73776934,chr17,73936652,73937652,chr17:73935858..73938741,1
chr17,73776931,73777931,chr17:73776931..73777931,chr17,73938652,73939652,chr17:73938652..73939652,0
chr17,73772931,73773931,chr17:73772931..73773931,chr17,73934652,73935652,chr17:73934652..73935652,0
chr17,73774931,73775931,chr17:73774931..73775931,chr17,73938652,73939652,chr17:73938652..73939652,0
chr17,73772931,73773931,chr17:73772931..73773931,chr17,73936652,73937652,chr17:73936652..73937652,0
chr17,73774850,73775850,chr17:73774485..73776097,chr17,74380158,74381158,chr17:74379837..74381614,1
chr17,73776850,73777850,chr17:73776850..73777850,chr17,74382158,74383158,chr17:74382158..74383158,0
chr17,73772850,73773850,chr17:73772850..73773850,chr17,74378158,74379158,chr17:74378158..74379158,0
chr17,73774850,73775850,chr17:73774850..73775850,chr17,74382158,74383158,chr17:74382158..74383158,0
chr17,73772850,73773850,chr17:73772850..73773850,chr17,74380158,74381158,chr17:74380158..74381158,0
chr17,73775382,73776382,chr17:73775507..73777556,chr17,73974681,73975681,chr17:73973514..73975356,1
chr17,73777382,73778382,chr17:73777382..73778382,chr17,73976681,73977681,chr17:73976681..73977681,0
chr17,73773382,73774382,chr17:73773382..73774382,chr17,73972681,73973681,chr17:73972681..73973681,0
chr17,73775382,73776382,chr17:73775382..73776382,chr17,73976681,73977681,chr17:73976681..73977681,0
chr17,73773382,73774382,chr17:73773382..73774382,chr17,73974681,73975681,chr17:73974681..73975681,0
chr17,73780966,73781966,chr17:73780723..73783256,chr17,74068214,74069214,chr17:74068301..74070575,1
chr17,73782966,73783966,chr17:73782966..73783966,chr17,74070214,74071214,chr17:74070214..74071214,0
chr17,73778966,73779966,chr17:73778966..73779966,chr17,74066214,74067214,chr17:74066214..74067214,0
chr17,73780966,73781966,chr17:73780966..73781966,chr17,74070214,74071214,chr17:74070214..74071214,0
chr17,73778966,73779966,chr17:73778966..73779966,chr17,74068214,74069214,chr17:74068214..74069214,0
chr17,73851439,73852439,chr17:73850246..73854164,chr17,73936652,73937652,chr17:73935505..73939814,1
chr17,73853439,73854439,chr17:73853439..73854439,chr17,73938652,73939652,chr17:73938652..73939652,0
chr17,73849439,73850439,chr17:73849439..73850439,chr17,73934652,73935652,chr17:73934652..73935652,0
chr17,73851439,73852439,chr17:73851439..73852439,chr17,73938652,73939652,chr17:73938652..73939652,0
chr17,73849439,73850439,chr17:73849439..73850439,chr17,73936652,73937652,chr17:73936652..73937652,0
chr17,73892663,73893663,chr17:73893139..73895664,chr17,73975064,73976064,chr17:73973351..73976704,1
chr17,73894663,73895663,chr17:73894663..73895663,chr17,73977064,73978064,chr17:73977064..73978064,0
chr17,73890663,73891663,chr17:73890663..73891663,chr17,73973064,73974064,chr17:73973064..73974064,0
chr17,73892663,73893663,chr17:73892663..73893663,chr17,73977064,73978064,chr17:73977064..73978064,0
chr17,73890663,73891663,chr17:73890663..73891663,chr17,73975064,73976064,chr17:73975064..73976064,0
chr17,74068214,74069214,chr17:74066775..74069765,chr17,74099458,74100458,chr17:74099724..74102687,1
chr17,74070214,74071214,chr17:74070214..74071214,chr17,74101458,74102458,chr17:74101458..74102458,0
chr17,74066214,74067214,chr17:74066214..74067214,chr17,74097458,74098458,chr17:74097458..74098458,0
chr17,74068214,74069214,chr17:74068214..74069214,chr17,74101458,74102458,chr17:74101458..74102458,0
chr17,74066214,74067214,chr17:74066214..74067214,chr17,74099458,74100458,chr17:74099458..74100458,0
chr17,74349625,74350625,chr17:74347696..74355192,chr17,74380158,74381158,chr17:74375699..74386470,1
chr17,74351625,74352625,chr17:74351625..74352625,chr17,74382158,74383158,chr17:74382158..74383158,0
chr17,74347625,74348625,chr17:74347625..74348625,chr17,74378158,74379158,chr17:74378158..74379158,0
chr17,74349625,74350625,chr17:74349625..74350625,chr17,74382158,74383158,chr17:74382158..74383158,0
chr17,74347625,74348625,chr17:74347625..74348625,chr17,74380158,74381158,chr17:74380158..74381158,0
chr17,74380158,74381158,chr17:74379735..74381444,chr17,74553298,74554298,chr17:74552156..74554224,1
chr17,74382158,74383158,chr17:74382158..74383158,chr17,74555298,74556298,chr17:74555298..74556298,0
chr17,74378158,74379158,chr17:74378158..74379158,chr17,74551298,74552298,chr17:74551298..74552298,0
chr17,74380158,74381158,chr17:74380158..74381158,chr17,74555298,74556298,chr17:74555298..74556298,0
chr17,74378158,74379158,chr17:74378158..74379158,chr17,74553298,74554298,chr17:74553298..74554298,0
chr17,74553761,74554761,chr17:74552006..74555560,chr17,74667402,74668402,chr17:74663678..74669551,1
chr17,74555761,74556761,chr17:74555761..74556761,chr17,74669402,74670402,chr17:74669402..74670402,0
chr17,74551761,74552761,chr17:74551761..74552761,chr17,74665402,74666402,chr17:74665402..74666402,0
chr17,74553761,74554761,chr17:74553761..74554761,chr17,74669402,74670402,chr17:74669402..74670402,0
chr17,74551761,74552761,chr17:74551761..74552761,chr17,74667402,74668402,chr17:74667402..74668402,0
chr17,74553761,74554761,chr17:74552153..74555870,chr17,74732711,74733711,chr17:74731991..74734929,1
chr17,74555761,74556761,chr17:74555761..74556761,chr17,74734711,74735711,chr17:74734711..74735711,0
chr17,74551761,74552761,chr17:74551761..74552761,chr17,74730711,74731711,chr17:74730711..74731711,0
chr17,74553761,74554761,chr17:74553761..74554761,chr17,74734711,74735711,chr17:74734711..74735711,0
chr17,74551761,74552761,chr17:74551761..74552761,chr17,74732711,74733711,chr17:74732711..74733711,0
chr17,74553761,74554761,chr17:74552219..74556148,chr17,74639319,74640319,chr17:74636152..74640098,1
chr17,74555761,74556761,chr17:74555761..74556761,chr17,74641319,74642319,chr17:74641319..74642319,0
chr17,74551761,74552761,chr17:74551761..74552761,chr17,74637319,74638319,chr17:74637319..74638319,0
chr17,74553761,74554761,chr17:74553761..74554761,chr17,74641319,74642319,chr17:74641319..74642319,0
chr17,74551761,74552761,chr17:74551761..74552761,chr17,74639319,74640319,chr17:74639319..74640319,0
chr17,74553846,74554846,chr17:74553543..74555421,chr17,74722249,74723249,chr17:74722015..74724667,1
chr17,74555846,74556846,chr17:74555846..74556846,chr17,74724249,74725249,chr17:74724249..74725249,0
chr17,74551846,74552846,chr17:74551846..74552846,chr17,74720249,74721249,chr17:74720249..74721249,0
chr17,74553846,74554846,chr17:74553846..74554846,chr17,74724249,74725249,chr17:74724249..74725249,0
chr17,74551846,74552846,chr17:74551846..74552846,chr17,74722249,74723249,chr17:74722249..74723249,0
chr17,74561872,74562872,chr17:74561049..74563695,chr17,74597407,74598407,chr17:74595914..74598011,1
chr17,74563872,74564872,chr17:74563872..74564872,chr17,74599407,74600407,chr17:74599407..74600407,0
chr17,74559872,74560872,chr17:74559872..74560872,chr17,74595407,74596407,chr17:74595407..74596407,0
chr17,74561872,74562872,chr17:74561872..74562872,chr17,74599407,74600407,chr17:74599407..74600407,0
chr17,74559872,74560872,chr17:74559872..74560872,chr17,74597407,74598407,chr17:74597407..74598407,0
chr17,74564106,74565106,chr17:74564501..74567176,chr17,74597342,74598342,chr17:74595436..74597881,1
chr17,74566106,74567106,chr17:74566106..74567106,chr17,74599342,74600342,chr17:74599342..74600342,0
chr17,74562106,74563106,chr17:74562106..74563106,chr17,74595342,74596342,chr17:74595342..74596342,0
chr17,74564106,74565106,chr17:74564106..74565106,chr17,74599342,74600342,chr17:74599342..74600342,0
chr17,74562106,74563106,chr17:74562106..74563106,chr17,74597342,74598342,chr17:74597342..74598342,0
chr17,74597798,74598798,chr17:74598039..74599859,chr17,74728869,74729869,chr17:74727724..74731014,1
chr17,74599798,74600798,chr17:74599798..74600798,chr17,74730869,74731869,chr17:74730869..74731869,0
chr17,74595798,74596798,chr17:74595798..74596798,chr17,74726869,74727869,chr17:74726869..74727869,0
chr17,74597798,74598798,chr17:74597798..74598798,chr17,74730869,74731869,chr17:74730869..74731869,0
chr17,74595798,74596798,chr17:74595798..74596798,chr17,74728869,74729869,chr17:74728869..74729869,0
chr17,74639319,74640319,chr17:74634574..74640924,chr17,74667402,74668402,chr17:74665499..74669700,1
chr17,74641319,74642319,chr17:74641319..74642319,chr17,74669402,74670402,chr17:74669402..74670402,0
chr17,74637319,74638319,chr17:74637319..74638319,chr17,74665402,74666402,chr17:74665402..74666402,0
chr17,74639319,74640319,chr17:74639319..74640319,chr17,74669402,74670402,chr17:74669402..74670402,0
chr17,74637319,74638319,chr17:74637319..74638319,chr17,74667402,74668402,chr17:74667402..74668402,0
chr17,74639232,74640232,chr17:74635514..74639908,chr17,74722154,74723154,chr17:74720549..74723794,1
chr17,74641232,74642232,chr17:74641232..74642232,chr17,74724154,74725154,chr17:74724154..74725154,0
chr17,74637232,74638232,chr17:74637232..74638232,chr17,74720154,74721154,chr17:74720154..74721154,0
chr17,74639232,74640232,chr17:74639232..74640232,chr17,74724154,74725154,chr17:74724154..74725154,0
chr17,74637232,74638232,chr17:74637232..74638232,chr17,74722154,74723154,chr17:74722154..74723154,0
chr17,74639319,74640319,chr17:74637041..74642678,chr17,74731112,74732112,chr17:74728793..74735652,1
chr17,74641319,74642319,chr17:74641319..74642319,chr17,74733112,74734112,chr17:74733112..74734112,0
chr17,74637319,74638319,chr17:74637319..74638319,chr17,74729112,74730112,chr17:74729112..74730112,0
chr17,74639319,74640319,chr17:74639319..74640319,chr17,74733112,74734112,chr17:74733112..74734112,0
chr17,74637319,74638319,chr17:74637319..74638319,chr17,74731112,74732112,chr17:74731112..74732112,0
chr17,74667402,74668402,chr17:74666604..74669936,chr17,74732322,74733322,chr17:74731781..74733863,1
chr17,74669402,74670402,chr17:74669402..74670402,chr17,74734322,74735322,chr17:74734322..74735322,0
chr17,74665402,74666402,chr17:74665402..74666402,chr17,74730322,74731322,chr17:74730322..74731322,0
chr17,74667402,74668402,chr17:74667402..74668402,chr17,74734322,74735322,chr17:74734322..74735322,0
chr17,74665402,74666402,chr17:74665402..74666402,chr17,74732322,74733322,chr17:74732322..74733322,0
chr17,74732465,74733465,chr17:74731499..74735243,chr17,75136230,75137230,chr17:75136607..75138836,1
chr17,74734465,74735465,chr17:74734465..74735465,chr17,75138230,75139230,chr17:75138230..75139230,0
chr17,74730465,74731465,chr17:74730465..74731465,chr17,75134230,75135230,chr17:75134230..75135230,0
chr17,74732465,74733465,chr17:74732465..74733465,chr17,75138230,75139230,chr17:75138230..75139230,0
chr17,74730465,74731465,chr17:74730465..74731465,chr17,75136230,75137230,chr17:75136230..75137230,0
chr17,74733215,74734215,chr17:74732999..74736247,chr17,75315550,75316550,chr17:75315805..75318405,1
chr17,74735215,74736215,chr17:74735215..74736215,chr17,75317550,75318550,chr17:75317550..75318550,0
chr17,74731215,74732215,chr17:74731215..74732215,chr17,75313550,75314550,chr17:75313550..75314550,0
chr17,74733215,74734215,chr17:74733215..74734215,chr17,75317550,75318550,chr17:75317550..75318550,0
chr17,74731215,74732215,chr17:74731215..74732215,chr17,75315550,75316550,chr17:75315550..75316550,0
chr17,75953752,75954752,chr17:75952250..75954254,chr17,76182630,76183630,chr17:76181517..76184403,1
chr17,75955752,75956752,chr17:75955752..75956752,chr17,76184630,76185630,chr17:76184630..76185630,0
chr17,75951752,75952752,chr17:75951752..75952752,chr17,76180630,76181630,chr17:76180630..76181630,0
chr17,75953752,75954752,chr17:75953752..75954752,chr17,76184630,76185630,chr17:76184630..76185630,0
chr17,75951752,75952752,chr17:75951752..75952752,chr17,76182630,76183630,chr17:76182630..76183630,0
chr17,76108868,76109868,chr17:76106475..76110443,chr17,76182499,76183499,chr17:76181833..76183538,1
chr17,76110868,76111868,chr17:76110868..76111868,chr17,76184499,76185499,chr17:76184499..76185499,0
chr17,76106868,76107868,chr17:76106868..76107868,chr17,76180499,76181499,chr17:76180499..76181499,0
chr17,76108868,76109868,chr17:76108868..76109868,chr17,76184499,76185499,chr17:76184499..76185499,0
chr17,76106868,76107868,chr17:76106868..76107868,chr17,76182499,76183499,chr17:76182499..76183499,0
chr17,76108372,76109372,chr17:76106912..76109451,chr17,76169899,76170899,chr17:76169459..76171906,1
chr17,76110372,76111372,chr17:76110372..76111372,chr17,76171899,76172899,chr17:76171899..76172899,0
chr17,76106372,76107372,chr17:76106372..76107372,chr17,76167899,76168899,chr17:76167899..76168899,0
chr17,76108372,76109372,chr17:76108372..76109372,chr17,76171899,76172899,chr17:76171899..76172899,0
chr17,76106372,76107372,chr17:76106372..76107372,chr17,76169899,76170899,chr17:76169899..76170899,0
chr17,76109033,76110033,chr17:76107285..76110774,chr17,76164108,76165108,chr17:76164159..76166290,1
chr17,76111033,76112033,chr17:76111033..76112033,chr17,76166108,76167108,chr17:76166108..76167108,0
chr17,76107033,76108033,chr17:76107033..76108033,chr17,76162108,76163108,chr17:76162108..76163108,0
chr17,76109033,76110033,chr17:76109033..76110033,chr17,76166108,76167108,chr17:76166108..76167108,0
chr17,76107033,76108033,chr17:76107033..76108033,chr17,76164108,76165108,chr17:76164108..76165108,0
chr17,76109157,76110157,chr17:76108812..76110502,chr17,76168093,76169093,chr17:76167125..76168928,1
chr17,76111157,76112157,chr17:76111157..76112157,chr17,76170093,76171093,chr17:76170093..76171093,0
chr17,76107157,76108157,chr17:76107157..76108157,chr17,76166093,76167093,chr17:76166093..76167093,0
chr17,76109157,76110157,chr17:76109157..76110157,chr17,76170093,76171093,chr17:76170093..76171093,0
chr17,76107157,76108157,chr17:76107157..76108157,chr17,76168093,76169093,chr17:76168093..76169093,0
chr17,76123995,76124995,chr17:76120901..76132489,chr17,76182630,76183630,chr17:76178769..76184853,1
chr17,76125995,76126995,chr17:76125995..76126995,chr17,76184630,76185630,chr17:76184630..76185630,0
chr17,76121995,76122995,chr17:76121995..76122995,chr17,76180630,76181630,chr17:76180630..76181630,0
chr17,76123995,76124995,chr17:76123995..76124995,chr17,76184630,76185630,chr17:76184630..76185630,0
chr17,76121995,76122995,chr17:76121995..76122995,chr17,76182630,76183630,chr17:76182630..76183630,0
chr17,76123995,76124995,chr17:76120969..76126822,chr17,76164108,76165108,chr17:76164210..76171242,1
chr17,76125995,76126995,chr17:76125995..76126995,chr17,76166108,76167108,chr17:76166108..76167108,0
chr17,76121995,76122995,chr17:76121995..76122995,chr17,76162108,76163108,chr17:76162108..76163108,0
chr17,76123995,76124995,chr17:76123995..76124995,chr17,76166108,76167108,chr17:76166108..76167108,0
chr17,76121995,76122995,chr17:76121995..76122995,chr17,76164108,76165108,chr17:76164108..76165108,0
chr17,78427779,78428779,chr17:78426959..78430451,chr17,78518499,78519499,chr17:78516809..78522491,1
chr17,78429779,78430779,chr17:78429779..78430779,chr17,78520499,78521499,chr17:78520499..78521499,0
chr17,78425779,78426779,chr17:78425779..78426779,chr17,78516499,78517499,chr17:78516499..78517499,0
chr17,78427779,78428779,chr17:78427779..78428779,chr17,78520499,78521499,chr17:78520499..78521499,0
chr17,78425779,78426779,chr17:78425779..78426779,chr17,78518499,78519499,chr17:78518499..78519499,0
chr17,78991631,78992631,chr17:78990465..78995116,chr17,79008508,79009508,chr17:79006381..79011030,1
chr17,78993631,78994631,chr17:78993631..78994631,chr17,79010508,79011508,chr17:79010508..79011508,0
chr17,78989631,78990631,chr17:78989631..78990631,chr17,79006508,79007508,chr17:79006508..79007508,0
chr17,78991631,78992631,chr17:78991631..78992631,chr17,79010508,79011508,chr17:79010508..79011508,0
chr17,78989631,78990631,chr17:78989631..78990631,chr17,79008508,79009508,chr17:79008508..79009508,0
chr17,79268711,79269711,chr17:79264322..79270846,chr17,79477921,79478921,chr17:79476710..79484006,1
chr17,79270711,79271711,chr17:79270711..79271711,chr17,79479921,79480921,chr17:79479921..79480921,0
chr17,79266711,79267711,chr17:79266711..79267711,chr17,79475921,79476921,chr17:79475921..79476921,0
chr17,79268711,79269711,chr17:79268711..79269711,chr17,79479921,79480921,chr17:79479921..79480921,0
chr17,79266711,79267711,chr17:79266711..79267711,chr17,79477921,79478921,chr17:79477921..79478921,0
chr17,79268711,79269711,chr17:79266690..79270612,chr17,79323283,79324283,chr17:79318615..79324323,1
chr17,79270711,79271711,chr17:79270711..79271711,chr17,79325283,79326283,chr17:79325283..79326283,0
chr17,79266711,79267711,chr17:79266711..79267711,chr17,79321283,79322283,chr17:79321283..79322283,0
chr17,79268711,79269711,chr17:79268711..79269711,chr17,79325283,79326283,chr17:79325283..79326283,0
chr17,79266711,79267711,chr17:79266711..79267711,chr17,79323283,79324283,chr17:79323283..79324283,0
chr17,79323123,79324123,chr17:79317851..79323857,chr17,79478389,79479389,chr17:79477646..79482818,1
chr17,79325123,79326123,chr17:79325123..79326123,chr17,79480389,79481389,chr17:79480389..79481389,0
chr17,79321123,79322123,chr17:79321123..79322123,chr17,79476389,79477389,chr17:79476389..79477389,0
chr17,79323123,79324123,chr17:79323123..79324123,chr17,79480389,79481389,chr17:79480389..79481389,0
chr17,79321123,79322123,chr17:79321123..79322123,chr17,79478389,79479389,chr17:79478389..79479389,0
chr17,79323123,79324123,chr17:79318491..79323856,chr17,79518922,79519922,chr17:79516760..79521527,1
chr17,79325123,79326123,chr17:79325123..79326123,chr17,79520922,79521922,chr17:79520922..79521922,0
chr17,79321123,79322123,chr17:79321123..79322123,chr17,79516922,79517922,chr17:79516922..79517922,0
chr17,79323123,79324123,chr17:79323123..79324123,chr17,79520922,79521922,chr17:79520922..79521922,0
chr17,79321123,79322123,chr17:79321123..79322123,chr17,79518922,79519922,chr17:79518922..79519922,0
chr17,79323283,79324283,chr17:79320937..79324855,chr17,79454575,79455575,chr17:79453580..79456595,1
chr17,79325283,79326283,chr17:79325283..79326283,chr17,79456575,79457575,chr17:79456575..79457575,0
chr17,79321283,79322283,chr17:79321283..79322283,chr17,79452575,79453575,chr17:79452575..79453575,0
chr17,79323283,79324283,chr17:79323283..79324283,chr17,79456575,79457575,chr17:79456575..79457575,0
chr17,79321283,79322283,chr17:79321283..79322283,chr17,79454575,79455575,chr17:79454575..79455575,0
chr17,79476075,79477075,chr17:79475143..79477461,chr17,79826038,79827038,chr17:79825811..79827676,1
chr17,79478075,79479075,chr17:79478075..79479075,chr17,79828038,79829038,chr17:79828038..79829038,0
chr17,79474075,79475075,chr17:79474075..79475075,chr17,79824038,79825038,chr17:79824038..79825038,0
chr17,79476075,79477075,chr17:79476075..79477075,chr17,79828038,79829038,chr17:79828038..79829038,0
chr17,79474075,79475075,chr17:79474075..79475075,chr17,79826038,79827038,chr17:79826038..79827038,0
chr17,79478654,79479654,chr17:79478175..79480879,chr17,79829187,79830187,chr17:79828730..79830843,1
chr17,79480654,79481654,chr17:79480654..79481654,chr17,79831187,79832187,chr17:79831187..79832187,0
chr17,79476654,79477654,chr17:79476654..79477654,chr17,79827187,79828187,chr17:79827187..79828187,0
chr17,79478654,79479654,chr17:79478654..79479654,chr17,79831187,79832187,chr17:79831187..79832187,0
chr17,79476654,79477654,chr17:79476654..79477654,chr17,79829187,79830187,chr17:79829187..79830187,0
chr17,79479350,79480350,chr17:79479568..79481486,chr17,79632628,79633628,chr17:79631965..79633740,1
chr17,79481350,79482350,chr17:79481350..79482350,chr17,79634628,79635628,chr17:79634628..79635628,0
chr17,79477350,79478350,chr17:79477350..79478350,chr17,79630628,79631628,chr17:79630628..79631628,0
chr17,79479350,79480350,chr17:79479350..79480350,chr17,79634628,79635628,chr17:79634628..79635628,0
chr17,79477350,79478350,chr17:79477350..79478350,chr17,79632628,79633628,chr17:79632628..79633628,0
chr17,79632767,79633767,chr17:79632346..79635069,chr17,79825680,79826680,chr17:79825094..79827735,1
chr17,79634767,79635767,chr17:79634767..79635767,chr17,79827680,79828680,chr17:79827680..79828680,0
chr17,79630767,79631767,chr17:79630767..79631767,chr17,79823680,79824680,chr17:79823680..79824680,0
chr17,79632767,79633767,chr17:79632767..79633767,chr17,79827680,79828680,chr17:79827680..79828680,0
chr17,79630767,79631767,chr17:79630767..79631767,chr17,79825680,79826680,chr17:79825680..79826680,0
chr17,79669861,79670861,chr17:79667983..79672035,chr17,79829187,79830187,chr17:79827451..79831234,1
chr17,79671861,79672861,chr17:79671861..79672861,chr17,79831187,79832187,chr17:79831187..79832187,0
chr17,79667861,79668861,chr17:79667861..79668861,chr17,79827187,79828187,chr17:79827187..79828187,0
chr17,79669861,79670861,chr17:79669861..79670861,chr17,79831187,79832187,chr17:79831187..79832187,0
chr17,79667861,79668861,chr17:79667861..79668861,chr17,79829187,79830187,chr17:79829187..79830187,0
chr17,79669861,79670861,chr17:79668871..79672370,chr17,79817861,79818861,chr17:79815856..79819460,1
chr17,79671861,79672861,chr17:79671861..79672861,chr17,79819861,79820861,chr17:79819861..79820861,0
chr17,79667861,79668861,chr17:79667861..79668861,chr17,79815861,79816861,chr17:79815861..79816861,0
chr17,79669861,79670861,chr17:79669861..79670861,chr17,79819861,79820861,chr17:79819861..79820861,0
chr17,79667861,79668861,chr17:79667861..79668861,chr17,79817861,79818861,chr17:79817861..79818861,0
chr17,79669861,79670861,chr17:79669095..79671176,chr17,79849179,79850179,chr17:79848824..79850416,1
chr17,79671861,79672861,chr17:79671861..79672861,chr17,79851179,79852179,chr17:79851179..79852179,0
chr17,79667861,79668861,chr17:79667861..79668861,chr17,79847179,79848179,chr17:79847179..79848179,0
chr17,79669861,79670861,chr17:79669861..79670861,chr17,79851179,79852179,chr17:79851179..79852179,0
chr17,79667861,79668861,chr17:79667861..79668861,chr17,79849179,79850179,chr17:79849179..79850179,0
chr17,79817861,79818861,chr17:79815915..79821090,chr17,80055977,80056977,chr17:80053943..80057457,1
chr17,79819861,79820861,chr17:79819861..79820861,chr17,80057977,80058977,chr17:80057977..80058977,0
chr17,79815861,79816861,chr17:79815861..79816861,chr17,80053977,80054977,chr17:80053977..80054977,0
chr17,79817861,79818861,chr17:79817861..79818861,chr17,80057977,80058977,chr17:80057977..80058977,0
chr17,79815861,79816861,chr17:79815861..79816861,chr17,80055977,80056977,chr17:80055977..80056977,0
chr17,79817861,79818861,chr17:79816136..79819009,chr17,79980183,79981183,chr17:79980075..79982269,1
chr17,79819861,79820861,chr17:79819861..79820861,chr17,79982183,79983183,chr17:79982183..79983183,0
chr17,79815861,79816861,chr17:79815861..79816861,chr17,79978183,79979183,chr17:79978183..79979183,0
chr17,79817861,79818861,chr17:79817861..79818861,chr17,79982183,79983183,chr17:79982183..79983183,0
chr17,79815861,79816861,chr17:79815861..79816861,chr17,79980183,79981183,chr17:79980183..79981183,0
chr17,79823527,79824527,chr17:79822947..79824713,chr17,79980183,79981183,chr17:79978173..79981028,1
chr17,79825527,79826527,chr17:79825527..79826527,chr17,79982183,79983183,chr17:79982183..79983183,0
chr17,79821527,79822527,chr17:79821527..79822527,chr17,79978183,79979183,chr17:79978183..79979183,0
chr17,79823527,79824527,chr17:79823527..79824527,chr17,79982183,79983183,chr17:79982183..79983183,0
chr17,79821527,79822527,chr17:79821527..79822527,chr17,79980183,79981183,chr17:79980183..79981183,0
chr17,79825911,79826911,chr17:79825556..79829701,chr17,79934538,79935538,chr17:79933252..79936466,1
