chr_r1,start_r1,end_r1,name_r1,chr_r2,start_r2,end_r2,name_r2,label
chr12,120727483,120728483,chr12:120727483..120728483,chr5,137805498,137806498,chr5:137805498..137806498,0
chr12,120729199,120730199,chr12:120728581..120730785,chr2,47403253,47404253,chr2:47402296..47404472,1
chr12,120731199,120732199,chr12:120731199..120732199,chr2,47405253,47406253,chr2:47405253..47406253,0
chr12,120727199,120728199,chr12:120727199..120728199,chr2,47401253,47402253,chr2:47401253..47402253,0
chr12,120729199,120730199,chr12:120729199..120730199,chr2,47405253,47406253,chr2:47405253..47406253,0
chr12,120727199,120728199,chr12:120727199..120728199,chr2,47403253,47404253,chr2:47403253..47404253,0
chr12,120730044,120731044,chr12:120729518..120732043,chr3,101567977,101568977,chr3:101568361..101570106,1
chr12,120732044,120733044,chr12:120732044..120733044,chr3,101569977,101570977,chr3:101569977..101570977,0
chr12,120728044,120729044,chr12:120728044..120729044,chr3,101565977,101566977,chr3:101565977..101566977,0
chr12,120730044,120731044,chr12:120730044..120731044,chr3,101569977,101570977,chr3:101569977..101570977,0
chr12,120728044,120729044,chr12:120728044..120729044,chr3,101567977,101568977,chr3:101567977..101568977,0
chr12,123011179,123012179,chr12:123010320..123012822,chr19,11200591,11201591,chr19:11200189..11202777,1
chr12,123013179,123014179,chr12:123013179..123014179,chr19,11202591,11203591,chr19:11202591..11203591,0
chr12,123009179,123010179,chr12:123009179..123010179,chr19,11198591,11199591,chr19:11198591..11199591,0
chr12,123011179,123012179,chr12:123011179..123012179,chr19,11202591,11203591,chr19:11202591..11203591,0
chr12,123009179,123010179,chr12:123009179..123010179,chr19,11200591,11201591,chr19:11200591..11201591,0
chr12,125398139,125399139,chr12:125395295..125399195,chr17,16284284,16285284,chr17:16283774..16286758,1
chr12,125400139,125401139,chr12:125400139..125401139,chr17,16286284,16287284,chr17:16286284..16287284,0
chr12,125396139,125397139,chr12:125396139..125397139,chr17,16282284,16283284,chr17:16282284..16283284,0
chr12,125398139,125399139,chr12:125398139..125399139,chr17,16286284,16287284,chr17:16286284..16287284,0
chr12,125396139,125397139,chr12:125396139..125397139,chr17,16284284,16285284,chr17:16284284..16285284,0
chr12,125398163,125399163,chr12:125397558..125399242,chr20,33542797,33543797,chr20:33542146..33544432,1
chr12,125400163,125401163,chr12:125400163..125401163,chr20,33544797,33545797,chr20:33544797..33545797,0
chr12,125396163,125397163,chr12:125396163..125397163,chr20,33540797,33541797,chr20:33540797..33541797,0
chr12,125398163,125399163,chr12:125398163..125399163,chr20,33544797,33545797,chr20:33544797..33545797,0
chr12,125396163,125397163,chr12:125396163..125397163,chr20,33542797,33543797,chr20:33542797..33543797,0
chr12,125398442,125399442,chr12:125397947..125399800,chr6,28303446,28304446,chr6:28303115..28304778,1
chr12,125400442,125401442,chr12:125400442..125401442,chr6,28305446,28306446,chr6:28305446..28306446,0
chr12,125396442,125397442,chr12:125396442..125397442,chr6,28301446,28302446,chr6:28301446..28302446,0
chr12,125398442,125399442,chr12:125398442..125399442,chr6,28305446,28306446,chr6:28305446..28306446,0
chr12,125396442,125397442,chr12:125396442..125397442,chr6,28303446,28304446,chr6:28303446..28304446,0
chr13,91999978,92000978,chr13:91998254..92002103,chr22,22898053,22899053,chr22:22898499..22902488,1
chr13,92001978,92002978,chr13:92001978..92002978,chr22,22900053,22901053,chr22:22900053..22901053,0
chr13,91997978,91998978,chr13:91997978..91998978,chr22,22896053,22897053,chr22:22896053..22897053,0
chr13,91999978,92000978,chr13:91999978..92000978,chr22,22900053,22901053,chr22:22900053..22901053,0
chr13,91997978,91998978,chr13:91997978..91998978,chr22,22898053,22899053,chr22:22898053..22899053,0
chr13,91999586,92000586,chr13:91998526..92001319,chr20,31219762,31220762,chr20:31219416..31221601,1
chr13,92001586,92002586,chr13:92001586..92002586,chr20,31221762,31222762,chr20:31221762..31222762,0
chr13,91997586,91998586,chr13:91997586..91998586,chr20,31217762,31218762,chr20:31217762..31218762,0
chr13,91999586,92000586,chr13:91999586..92000586,chr20,31221762,31222762,chr20:31221762..31222762,0
chr13,91997586,91998586,chr13:91997586..91998586,chr20,31219762,31220762,chr20:31219762..31220762,0
chr13,92000315,92001315,chr13:91998556..92002777,chr9,134150153,134151153,chr9:134147037..134155728,1
chr13,92002315,92003315,chr13:92002315..92003315,chr9,134152153,134153153,chr9:134152153..134153153,0
chr13,91998315,91999315,chr13:91998315..91999315,chr9,134148153,134149153,chr9:134148153..134149153,0
chr13,92000315,92001315,chr13:92000315..92001315,chr9,134152153,134153153,chr9:134152153..134153153,0
chr13,91998315,91999315,chr13:91998315..91999315,chr9,134150153,134151153,chr9:134150153..134151153,0
chr13,91999489,92000489,chr13:91998892..92001087,chrX,152952905,152953905,chrX:152952239..152954221,1
chr13,92001489,92002489,chr13:92001489..92002489,chrX,152954905,152955905,chrX:152954905..152955905,0
chr13,91997489,91998489,chr13:91997489..91998489,chrX,152950905,152951905,chrX:152950905..152951905,0
chr13,91999489,92000489,chr13:91999489..92000489,chrX,152954905,152955905,chrX:152954905..152955905,0
chr13,91997489,91998489,chr13:91997489..91998489,chrX,152952905,152953905,chrX:152952905..152953905,0
chr13,92000319,92001319,chr13:91999362..92002277,chr22,17081424,17082424,chr22:17079739..17082156,1
chr13,92002319,92003319,chr13:92002319..92003319,chr22,17083424,17084424,chr22:17083424..17084424,0
chr13,91998319,91999319,chr13:91998319..91999319,chr22,17079424,17080424,chr22:17079424..17080424,0
chr13,92000319,92001319,chr13:92000319..92001319,chr22,17083424,17084424,chr22:17083424..17084424,0
chr13,91998319,91999319,chr13:91998319..91999319,chr22,17081424,17082424,chr22:17081424..17082424,0
chr13,92000715,92001715,chr13:91999405..92003025,chr22,23522276,23523276,chr22:23522118..23524074,1
chr13,92002715,92003715,chr13:92002715..92003715,chr22,23524276,23525276,chr22:23524276..23525276,0
chr13,91998715,91999715,chr13:91998715..91999715,chr22,23520276,23521276,chr22:23520276..23521276,0
chr13,92000715,92001715,chr13:92000715..92001715,chr22,23524276,23525276,chr22:23524276..23525276,0
chr13,91998715,91999715,chr13:91998715..91999715,chr22,23522276,23523276,chr22:23522276..23523276,0
chr13,92000198,92001198,chr13:91999697..92001699,chr9,134004184,134005184,chr9:134004390..134006067,1
chr13,92002198,92003198,chr13:92002198..92003198,chr9,134006184,134007184,chr9:134006184..134007184,0
chr13,91998198,91999198,chr13:91998198..91999198,chr9,134002184,134003184,chr9:134002184..134003184,0
chr13,92000198,92001198,chr13:92000198..92001198,chr9,134006184,134007184,chr9:134006184..134007184,0
chr13,91998198,91999198,chr13:91998198..91999198,chr9,134004184,134005184,chr9:134004184..134005184,0
chr13,92000566,92001566,chr13:91999778..92002355,chr22,21978896,21979896,chr22:21977509..21981284,1
chr13,92002566,92003566,chr13:92002566..92003566,chr22,21980896,21981896,chr22:21980896..21981896,0
chr13,91998566,91999566,chr13:91998566..91999566,chr22,21976896,21977896,chr22:21976896..21977896,0
chr13,92000566,92001566,chr13:92000566..92001566,chr22,21980896,21981896,chr22:21980896..21981896,0
chr13,91998566,91999566,chr13:91998566..91999566,chr22,21978896,21979896,chr22:21978896..21979896,0
chr13,92000194,92001194,chr13:91999824..92001564,chr22,17082370,17083370,chr22:17082538..17085283,1
chr13,92002194,92003194,chr13:92002194..92003194,chr22,17084370,17085370,chr22:17084370..17085370,0
chr13,91998194,91999194,chr13:91998194..91999194,chr22,17080370,17081370,chr22:17080370..17081370,0
chr13,92000194,92001194,chr13:92000194..92001194,chr22,17084370,17085370,chr22:17084370..17085370,0
chr13,91998194,91999194,chr13:91998194..91999194,chr22,17082370,17083370,chr22:17082370..17083370,0
chr13,92000489,92001489,chr13:91999886..92002093,chr22,19709593,19710593,chr22:19708159..19710243,1
chr13,92002489,92003489,chr13:92002489..92003489,chr22,19711593,19712593,chr22:19711593..19712593,0
chr13,91998489,91999489,chr13:91998489..91999489,chr22,19707593,19708593,chr22:19707593..19708593,0
chr13,92000489,92001489,chr13:92000489..92001489,chr22,19711593,19712593,chr22:19711593..19712593,0
chr13,91998489,91999489,chr13:91998489..91999489,chr22,19709593,19710593,chr22:19709593..19710593,0
chr13,92000312,92001312,chr13:91999993..92001632,chr2,85765536,85766536,chr2:85765128..85766944,1
chr13,92002312,92003312,chr13:92002312..92003312,chr2,85767536,85768536,chr2:85767536..85768536,0
chr13,91998312,91999312,chr13:91998312..91999312,chr2,85763536,85764536,chr2:85763536..85764536,0
chr13,92000312,92001312,chr13:92000312..92001312,chr2,85767536,85768536,chr2:85767536..85768536,0
chr13,91998312,91999312,chr13:91998312..91999312,chr2,85765536,85766536,chr2:85765536..85766536,0
chr13,92000820,92001820,chr13:92000244..92002396,chr3,195807601,195808601,chr3:195806622..195808883,1
chr13,92002820,92003820,chr13:92002820..92003820,chr3,195809601,195810601,chr3:195809601..195810601,0
chr13,91998820,91999820,chr13:91998820..91999820,chr3,195805601,195806601,chr3:195805601..195806601,0
chr13,92000820,92001820,chr13:92000820..92001820,chr3,195809601,195810601,chr3:195809601..195810601,0
chr13,91998820,91999820,chr13:91998820..91999820,chr3,195807601,195808601,chr3:195807601..195808601,0
chr13,92000997,92001997,chr13:92000503..92002491,chr5,137802882,137803882,chr5:137802235..137804530,1
chr13,92002997,92003997,chr13:92002997..92003997,chr5,137804882,137805882,chr5:137804882..137805882,0
chr13,91998997,91999997,chr13:91998997..91999997,chr5,137800882,137801882,chr5:137800882..137801882,0
chr13,92000997,92001997,chr13:92000997..92001997,chr5,137804882,137805882,chr5:137804882..137805882,0
chr13,91998997,91999997,chr13:91998997..91999997,chr5,137802882,137803882,chr5:137802882..137803882,0
chr13,92002516,92003516,chr13:92001591..92004442,chr17,80034350,80035350,chr17:80033630..80036428,1
chr13,92004516,92005516,chr13:92004516..92005516,chr17,80036350,80037350,chr17:80036350..80037350,0
chr13,92000516,92001516,chr13:92000516..92001516,chr17,80032350,80033350,chr17:80032350..80033350,0
chr13,92002516,92003516,chr13:92002516..92003516,chr17,80036350,80037350,chr17:80036350..80037350,0
chr13,92000516,92001516,chr13:92000516..92001516,chr17,80034350,80035350,chr17:80034350..80035350,0
chr13,92002557,92003557,chr13:92002065..92004050,chr19,46273705,46274705,chr19:46274195..46275791,1
chr13,92004557,92005557,chr13:92004557..92005557,chr19,46275705,46276705,chr19:46275705..46276705,0
chr13,92000557,92001557,chr13:92000557..92001557,chr19,46271705,46272705,chr19:46271705..46272705,0
chr13,92002557,92003557,chr13:92002557..92003557,chr19,46275705,46276705,chr19:46275705..46276705,0
chr13,92000557,92001557,chr13:92000557..92001557,chr19,46273705,46274705,chr19:46273705..46274705,0
chr13,92004582,92005582,chr13:92004231..92005934,chr9,134001236,134002236,chr9:134000945..134002528,1
chr13,92006582,92007582,chr13:92006582..92007582,chr9,134003236,134004236,chr9:134003236..134004236,0
chr13,92002582,92003582,chr13:92002582..92003582,chr9,133999236,134000236,chr9:133999236..134000236,0
chr13,92004582,92005582,chr13:92004582..92005582,chr9,134003236,134004236,chr9:134003236..134004236,0
chr13,92002582,92003582,chr13:92002582..92003582,chr9,134001236,134002236,chr9:134001236..134002236,0
chr13,92007441,92008441,chr13:92006517..92009365,chr9,134001887,134002887,chr9:134000918..134003856,1
chr13,92009441,92010441,chr13:92009441..92010441,chr9,134003887,134004887,chr9:134003887..134004887,0
chr13,92005441,92006441,chr13:92005441..92006441,chr9,133999887,134000887,chr9:133999887..134000887,0
chr13,92007441,92008441,chr13:92007441..92008441,chr9,134003887,134004887,chr9:134003887..134004887,0
chr13,92005441,92006441,chr13:92005441..92006441,chr9,134001887,134002887,chr9:134001887..134002887,0
chr13,92007637,92008637,chr13:92006709..92009565,chr19,18391592,18392592,chr19:18390813..18392345,1
chr13,92009637,92010637,chr13:92009637..92010637,chr19,18393592,18394592,chr19:18393592..18394592,0
chr13,92005637,92006637,chr13:92005637..92006637,chr19,18389592,18390592,chr19:18389592..18390592,0
chr13,92007637,92008637,chr13:92007637..92008637,chr19,18393592,18394592,chr19:18393592..18394592,0
chr13,92005637,92006637,chr13:92005637..92006637,chr19,18391592,18392592,chr19:18391592..18392592,0
chr13,92007752,92008752,chr13:92006919..92009585,chr6,27099404,27100404,chr6:27098221..27101267,1
chr13,92009752,92010752,chr13:92009752..92010752,chr6,27101404,27102404,chr6:27101404..27102404,0
chr13,92005752,92006752,chr13:92005752..92006752,chr6,27097404,27098404,chr6:27097404..27098404,0
chr13,92007752,92008752,chr13:92007752..92008752,chr6,27101404,27102404,chr6:27101404..27102404,0
chr13,92005752,92006752,chr13:92005752..92006752,chr6,27099404,27100404,chr6:27099404..27100404,0
chr13,92008745,92009745,chr13:92008183..92010307,chr5,10352411,10353411,chr5:10351611..10354211,1
chr13,92010745,92011745,chr13:92010745..92011745,chr5,10354411,10355411,chr5:10354411..10355411,0
chr13,92006745,92007745,chr13:92006745..92007745,chr5,10350411,10351411,chr5:10350411..10351411,0
chr13,92008745,92009745,chr13:92008745..92009745,chr5,10354411,10355411,chr5:10354411..10355411,0
chr13,92006745,92007745,chr13:92006745..92007745,chr5,10352411,10353411,chr5:10352411..10353411,0
chr13,92010596,92011596,chr13:92009872..92012320,chr6,32937320,32938320,chr6:32936355..32939285,1
chr13,92012596,92013596,chr13:92012596..92013596,chr6,32939320,32940320,chr6:32939320..32940320,0
chr13,92008596,92009596,chr13:92008596..92009596,chr6,32935320,32936320,chr6:32935320..32936320,0
chr13,92010596,92011596,chr13:92010596..92011596,chr6,32939320,32940320,chr6:32939320..32940320,0
chr13,92008596,92009596,chr13:92008596..92009596,chr6,32937320,32938320,chr6:32937320..32938320,0
chr13,92012484,92013484,chr13:92012175..92013793,chr4,83350026,83351026,chr4:83348518..83351402,1
chr13,92014484,92015484,chr13:92014484..92015484,chr4,83352026,83353026,chr4:83352026..83353026,0
chr13,92010484,92011484,chr13:92010484..92011484,chr4,83348026,83349026,chr4:83348026..83349026,0
chr13,92012484,92013484,chr13:92012484..92013484,chr4,83352026,83353026,chr4:83352026..83353026,0
chr13,92010484,92011484,chr13:92010484..92011484,chr4,83350026,83351026,chr4:83350026..83351026,0
chr13,92013808,92014808,chr13:92013520..92015096,chr22,22874187,22875187,chr22:22874371..22876015,1
chr13,92015808,92016808,chr13:92015808..92016808,chr22,22876187,22877187,chr22:22876187..22877187,0
chr13,92011808,92012808,chr13:92011808..92012808,chr22,22872187,22873187,chr22:22872187..22873187,0
chr13,92013808,92014808,chr13:92013808..92014808,chr22,22876187,22877187,chr22:22876187..22877187,0
chr13,92011808,92012808,chr13:92011808..92012808,chr22,22874187,22875187,chr22:22874187..22875187,0
chr13,92017260,92018260,chr13:92017295..92019587,chr22,22899086,22900086,chr22:22898735..22900985,1
chr13,92019260,92020260,chr13:92019260..92020260,chr22,22901086,22902086,chr22:22901086..22902086,0
chr13,92015260,92016260,chr13:92015260..92016260,chr22,22897086,22898086,chr22:22897086..22898086,0
chr13,92017260,92018260,chr13:92017260..92018260,chr22,22901086,22902086,chr22:22901086..22902086,0
chr13,92015260,92016260,chr13:92015260..92016260,chr22,22899086,22900086,chr22:22899086..22900086,0
chr13,108653283,108654283,chr13:108648401..108662889,chr9,134150153,134151153,chr9:134141428..134157012,1
chr13,108655283,108656283,chr13:108655283..108656283,chr9,134152153,134153153,chr9:134152153..134153153,0
chr13,108651283,108652283,chr13:108651283..108652283,chr9,134148153,134149153,chr9:134148153..134149153,0
chr13,108653283,108654283,chr13:108653283..108654283,chr9,134152153,134153153,chr9:134152153..134153153,0
chr13,108651283,108652283,chr13:108651283..108652283,chr9,134150153,134151153,chr9:134150153..134151153,0
chr13,111367327,111368327,chr13:111366242..111369169,chr9,123639120,123640120,chr9:123638760..123640480,1
chr13,111369327,111370327,chr13:111369327..111370327,chr9,123641120,123642120,chr9:123641120..123642120,0
chr13,111365327,111366327,chr13:111365327..111366327,chr9,123637120,123638120,chr9:123637120..123638120,0
chr13,111367327,111368327,chr13:111367327..111368327,chr9,123641120,123642120,chr9:123641120..123642120,0
chr13,111365327,111366327,chr13:111365327..111366327,chr9,123639120,123640120,chr9:123639120..123640120,0
chr14,39735690,39736690,chr14:39733752..39736599,chr6,27859698,27860698,chr6:27859439..27860958,1
chr14,39737690,39738690,chr14:39737690..39738690,chr6,27861698,27862698,chr6:27861698..27862698,0
chr14,39733690,39734690,chr14:39733690..39734690,chr6,27857698,27858698,chr6:27857698..27858698,0
chr14,39735690,39736690,chr14:39735690..39736690,chr6,27861698,27862698,chr6:27861698..27862698,0
chr14,39733690,39734690,chr14:39733690..39734690,chr6,27859698,27860698,chr6:27859698..27860698,0
chr14,55493381,55494381,chr14:55492485..55494247,chr16,85587458,85588458,chr16:85586541..85589375,1
chr14,55495381,55496381,chr14:55495381..55496381,chr16,85589458,85590458,chr16:85589458..85590458,0
chr14,55491381,55492381,chr14:55491381..55492381,chr16,85585458,85586458,chr16:85585458..85586458,0
chr14,55493381,55494381,chr14:55493381..55494381,chr16,85589458,85590458,chr16:85589458..85590458,0
chr14,55491381,55492381,chr14:55491381..55492381,chr16,85587458,85588458,chr16:85587458..85588458,0
chr14,75745077,75746077,chr14:75745223..75747433,chr5,138677361,138678361,chr5:138677352..138679802,1
chr14,75747077,75748077,chr14:75747077..75748077,chr5,138679361,138680361,chr5:138679361..138680361,0
chr14,75743077,75744077,chr14:75743077..75744077,chr5,138675361,138676361,chr5:138675361..138676361,0
chr14,75745077,75746077,chr14:75745077..75746077,chr5,138679361,138680361,chr5:138679361..138680361,0
chr14,75743077,75744077,chr14:75743077..75744077,chr5,138677361,138678361,chr5:138677361..138678361,0
chr14,90849283,90850283,chr14:90848076..90850741,chr19,2050602,2051602,chr19:2049272..2051243,1
chr14,90851283,90852283,chr14:90851283..90852283,chr19,2052602,2053602,chr19:2052602..2053602,0
chr14,90847283,90848283,chr14:90847283..90848283,chr19,2048602,2049602,chr19:2048602..2049602,0
chr14,90849283,90850283,chr14:90849283..90850283,chr19,2052602,2053602,chr19:2052602..2053602,0
chr14,90847283,90848283,chr14:90847283..90848283,chr19,2050602,2051602,chr19:2050602..2051602,0
chr14,100842130,100843130,chr14:100841877..100844469,chr15,65596700,65597700,chr15:65596357..65598443,1
chr14,100844130,100845130,chr14:100844130..100845130,chr15,65598700,65599700,chr15:65598700..65599700,0
chr14,100840130,100841130,chr14:100840130..100841130,chr15,65594700,65595700,chr15:65594700..65595700,0
chr14,100842130,100843130,chr14:100842130..100843130,chr15,65598700,65599700,chr15:65598700..65599700,0
chr14,100840130,100841130,chr14:100840130..100841130,chr15,65596700,65597700,chr15:65596700..65597700,0
chr15,59041070,59042070,chr15:59039933..59041590,chr22,41047293,41048293,chr22:41045969..41048119,1
chr15,59043070,59044070,chr15:59043070..59044070,chr22,41049293,41050293,chr22:41049293..41050293,0
chr15,59039070,59040070,chr15:59039070..59040070,chr22,41045293,41046293,chr22:41045293..41046293,0
chr15,59041070,59042070,chr15:59041070..59042070,chr22,41049293,41050293,chr22:41049293..41050293,0
chr15,59039070,59040070,chr15:59039070..59040070,chr22,41047293,41048293,chr22:41047293..41048293,0
chr15,65588180,65589180,chr15:65588202..65590020,chr6,26030766,26031766,chr6:26029785..26032241,1
chr15,65590180,65591180,chr15:65590180..65591180,chr6,26032766,26033766,chr6:26032766..26033766,0
chr15,65586180,65587180,chr15:65586180..65587180,chr6,26028766,26029766,chr6:26028766..26029766,0
chr15,65588180,65589180,chr15:65588180..65589180,chr6,26032766,26033766,chr6:26032766..26033766,0
chr15,65586180,65587180,chr15:65586180..65587180,chr6,26030766,26031766,chr6:26030766..26031766,0
chr15,65588323,65589323,chr15:65588489..65590059,chr7,104653339,104654339,chr7:104652569..104655109,1
chr15,65590323,65591323,chr15:65590323..65591323,chr7,104655339,104656339,chr7:104655339..104656339,0
chr15,65586323,65587323,chr15:65586323..65587323,chr7,104651339,104652339,chr7:104651339..104652339,0
chr15,65588323,65589323,chr15:65588323..65589323,chr7,104655339,104656339,chr7:104655339..104656339,0
chr15,65586323,65587323,chr15:65586323..65587323,chr7,104653339,104654339,chr7:104653339..104654339,0
chr15,65597054,65598054,chr15:65597222..65598814,chr17,41444701,41445701,chr17:41443937..41445596,1
chr15,65599054,65600054,chr15:65599054..65600054,chr17,41446701,41447701,chr17:41446701..41447701,0
chr15,65595054,65596054,chr15:65595054..65596054,chr17,41442701,41443701,chr17:41442701..41443701,0
chr15,65597054,65598054,chr15:65597054..65598054,chr17,41446701,41447701,chr17:41446701..41447701,0
chr15,65595054,65596054,chr15:65595054..65596054,chr17,41444701,41445701,chr17:41444701..41445701,0
chr15,65822276,65823276,chr15:65821799..65824575,chr7,26227701,26228701,chr7:26227378..26229024,1
chr15,65824276,65825276,chr15:65824276..65825276,chr7,26229701,26230701,chr7:26229701..26230701,0
chr15,65820276,65821276,chr15:65820276..65821276,chr7,26225701,26226701,chr7:26225701..26226701,0
chr15,65822276,65823276,chr15:65822276..65823276,chr7,26229701,26230701,chr7:26229701..26230701,0
chr15,65820276,65821276,chr15:65820276..65821276,chr7,26227701,26228701,chr7:26227701..26228701,0
chr15,66790011,66791011,chr15:66789294..66791666,chr7,26227612,26228612,chr7:26226759..26229465,1
chr15,66792011,66793011,chr15:66792011..66793011,chr7,26229612,26230612,chr7:26229612..26230612,0
chr15,66788011,66789011,chr15:66788011..66789011,chr7,26225612,26226612,chr7:26225612..26226612,0
chr15,66790011,66791011,chr15:66790011..66791011,chr7,26229612,26230612,chr7:26229612..26230612,0
chr15,66788011,66789011,chr15:66788011..66789011,chr7,26227612,26228612,chr7:26227612..26228612,0
chr15,74753289,74754289,chr15:74753352..74756015,chr6,26233965,26234965,chr6:26233514..26236458,1
chr15,74755289,74756289,chr15:74755289..74756289,chr6,26235965,26236965,chr6:26235965..26236965,0
chr15,74751289,74752289,chr15:74751289..74752289,chr6,26231965,26232965,chr6:26231965..26232965,0
chr15,74753289,74754289,chr15:74753289..74754289,chr6,26235965,26236965,chr6:26235965..26236965,0
chr15,74751289,74752289,chr15:74751289..74752289,chr6,26233965,26234965,chr6:26233965..26234965,0
chr15,75932166,75933166,chr15:75931960..75934199,chr16,69759664,69760664,chr16:69758900..69760428,1
chr15,75934166,75935166,chr15:75934166..75935166,chr16,69761664,69762664,chr16:69761664..69762664,0
chr15,75930166,75931166,chr15:75930166..75931166,chr16,69757664,69758664,chr16:69757664..69758664,0
chr15,75932166,75933166,chr15:75932166..75933166,chr16,69761664,69762664,chr16:69761664..69762664,0
chr15,75930166,75931166,chr15:75930166..75931166,chr16,69759664,69760664,chr16:69759664..69760664,0
chr15,81291772,81292772,chr15:81290975..81292646,chr6,27101181,27102181,chr6:27100779..27103286,1
chr15,81293772,81294772,chr15:81293772..81294772,chr6,27103181,27104181,chr6:27103181..27104181,0
chr15,81289772,81290772,chr15:81289772..81290772,chr6,27099181,27100181,chr6:27099181..27100181,0
chr15,81291772,81292772,chr15:81291772..81292772,chr6,27103181,27104181,chr6:27103181..27104181,0
chr15,81289772,81290772,chr15:81289772..81290772,chr6,27101181,27102181,chr6:27101181..27102181,0
chr16,1661578,1662578,chr16:1659770..1662371,chr17,56408478,56409478,chr17:56408103..56409854,1
chr16,1663578,1664578,chr16:1663578..1664578,chr17,56410478,56411478,chr17:56410478..56411478,0
chr16,1659578,1660578,chr16:1659578..1660578,chr17,56406478,56407478,chr17:56406478..56407478,0
chr16,1661578,1662578,chr16:1661578..1662578,chr17,56410478,56411478,chr17:56410478..56411478,0
chr16,1659578,1660578,chr16:1659578..1660578,chr17,56408478,56409478,chr17:56408478..56409478,0
chr16,1661687,1662687,chr16:1660044..1662650,chr5,137803681,137804681,chr5:137803345..137805018,1
chr16,1663687,1664687,chr16:1663687..1664687,chr5,137805681,137806681,chr5:137805681..137806681,0
chr16,1659687,1660687,chr16:1659687..1660687,chr5,137801681,137802681,chr5:137801681..137802681,0
chr16,1661687,1662687,chr16:1661687..1662687,chr5,137805681,137806681,chr5:137805681..137806681,0
chr16,1659687,1660687,chr16:1659687..1660687,chr5,137803681,137804681,chr5:137803681..137804681,0
chr16,2010350,2011350,chr16:2009586..2011190,chr6,27114403,27115403,chr6:27113637..27116170,1
chr16,2012350,2013350,chr16:2012350..2013350,chr6,27116403,27117403,chr6:27116403..27117403,0
chr16,2008350,2009350,chr16:2008350..2009350,chr6,27112403,27113403,chr6:27112403..27113403,0
chr16,2010350,2011350,chr16:2010350..2011350,chr6,27116403,27117403,chr6:27116403..27117403,0
chr16,2008350,2009350,chr16:2008350..2009350,chr6,27114403,27115403,chr6:27114403..27115403,0
chr16,2203499,2204499,chr16:2202329..2205670,chr7,5564695,5565695,chr7:5563871..5565850,1
chr16,2205499,2206499,chr16:2205499..2206499,chr7,5566695,5567695,chr7:5566695..5567695,0
chr16,2201499,2202499,chr16:2201499..2202499,chr7,5562695,5563695,chr7:5562695..5563695,0
chr16,2203499,2204499,chr16:2203499..2204499,chr7,5566695,5567695,chr7:5566695..5567695,0
chr16,2201499,2202499,chr16:2201499..2202499,chr7,5564695,5565695,chr7:5564695..5565695,0
chr16,2204096,2205096,chr16:2203268..2206220,chr6,27857810,27858810,chr6:27857533..27859088,1
chr16,2206096,2207096,chr16:2206096..2207096,chr6,27859810,27860810,chr6:27859810..27860810,0
chr16,2202096,2203096,chr16:2202096..2203096,chr6,27855810,27856810,chr6:27855810..27856810,0
chr16,2204096,2205096,chr16:2204096..2205096,chr6,27859810,27860810,chr6:27859810..27860810,0
chr16,2202096,2203096,chr16:2202096..2203096,chr6,27857810,27858810,chr6:27857810..27858810,0
chr16,3023495,3024495,chr16:3022787..3025377,chr2,47402943,47403943,chr2:47401877..47403851,1
chr16,3025495,3026495,chr16:3025495..3026495,chr2,47404943,47405943,chr2:47404943..47405943,0
chr16,3021495,3022495,chr16:3021495..3022495,chr2,47400943,47401943,chr2:47400943..47401943,0
chr16,3023495,3024495,chr16:3023495..3024495,chr2,47404943,47405943,chr2:47404943..47405943,0
chr16,3021495,3022495,chr16:3021495..3022495,chr2,47402943,47403943,chr2:47402943..47403943,0
chr16,3660871,3661871,chr16:3659451..3661406,chr5,137801202,137802202,chr5:137800483..137802921,1
chr16,3662871,3663871,chr16:3662871..3663871,chr5,137803202,137804202,chr5:137803202..137804202,0
chr16,3658871,3659871,chr16:3658871..3659871,chr5,137799202,137800202,chr5:137799202..137800202,0
chr16,3660871,3661871,chr16:3660871..3661871,chr5,137803202,137804202,chr5:137803202..137804202,0
chr16,3658871,3659871,chr16:3658871..3659871,chr5,137801202,137802202,chr5:137801202..137802202,0
chr16,3766456,3767456,chr16:3764870..3767441,chr7,153104568,153105568,chr7:153103899..153106238,1
chr16,3768456,3769456,chr16:3768456..3769456,chr7,153106568,153107568,chr7:153106568..153107568,0
chr16,3764456,3765456,chr16:3764456..3765456,chr7,153102568,153103568,chr7:153102568..153103568,0
chr16,3766456,3767456,chr16:3766456..3767456,chr7,153106568,153107568,chr7:153106568..153107568,0
chr16,3764456,3765456,chr16:3764456..3765456,chr7,153104568,153105568,chr7:153104568..153105568,0
chr16,4664425,4665425,chr16:4663473..4665185,chr6,30583397,30584397,chr6:30582692..30585102,1
chr16,4666425,4667425,chr16:4666425..4667425,chr6,30585397,30586397,chr6:30585397..30586397,0
chr16,4662425,4663425,chr16:4662425..4663425,chr6,30581397,30582397,chr6:30581397..30582397,0
chr16,4664425,4665425,chr16:4664425..4665425,chr6,30585397,30586397,chr6:30585397..30586397,0
chr16,4662425,4663425,chr16:4662425..4663425,chr6,30583397,30584397,chr6:30583397..30584397,0
chr16,23568341,23569341,chr16:23568433..23569974,chr6,26156696,26157696,chr6:26155927..26158088,1
chr16,23570341,23571341,chr16:23570341..23571341,chr6,26158696,26159696,chr6:26158696..26159696,0
chr16,23566341,23567341,chr16:23566341..23567341,chr6,26154696,26155696,chr6:26154696..26155696,0
