chr_r1,start_r1,end_r1,name_r1,chr_r2,start_r2,end_r2,name_r2,label
chr12,46767376,46768376,chr12:46767376..46768376,chr12,52448005,52449005,chr12:52448005..52449005,0
chr12,46763376,46764376,chr12:46763376..46764376,chr12,52444005,52445005,chr12:52444005..52445005,0
chr12,46765376,46766376,chr12:46765376..46766376,chr12,52448005,52449005,chr12:52448005..52449005,0
chr12,46763376,46764376,chr12:46763376..46764376,chr12,52446005,52447005,chr12:52446005..52447005,0
chr12,46765697,46766697,chr12:46765748..46766647,chr12,93835423,93836423,chr12:93835599..93836248,1
chr12,46767697,46768697,chr12:46767697..46768697,chr12,93837423,93838423,chr12:93837423..93838423,0
chr12,46763697,46764697,chr12:46763697..46764697,chr12,93833423,93834423,chr12:93833423..93834423,0
chr12,46765697,46766697,chr12:46765697..46766697,chr12,93837423,93838423,chr12:93837423..93838423,0
chr12,46763697,46764697,chr12:46763697..46764697,chr12,93835423,93836423,chr12:93835423..93836423,0
chr12,46765689,46766689,chr12:46765839..46766539,chr12,46777310,46778310,chr12:46777338..46778283,1
chr12,46767689,46768689,chr12:46767689..46768689,chr12,46779310,46780310,chr12:46779310..46780310,0
chr12,46763689,46764689,chr12:46763689..46764689,chr12,46775310,46776310,chr12:46775310..46776310,0
chr12,46765689,46766689,chr12:46765689..46766689,chr12,46779310,46780310,chr12:46779310..46780310,0
chr12,46763689,46764689,chr12:46763689..46764689,chr12,46777310,46778310,chr12:46777310..46778310,0
chr12,46765958,46766958,chr12:46766088..46766828,chr12,46823827,46824827,chr12:46824192..46824805,1
chr12,46767958,46768958,chr12:46767958..46768958,chr12,46825827,46826827,chr12:46825827..46826827,0
chr12,46763958,46764958,chr12:46763958..46764958,chr12,46821827,46822827,chr12:46821827..46822827,0
chr12,46765958,46766958,chr12:46765958..46766958,chr12,46825827,46826827,chr12:46825827..46826827,0
chr12,46763958,46764958,chr12:46763958..46764958,chr12,46823827,46824827,chr12:46823827..46824827,0
chr12,46767036,46768036,chr12:46767095..46767997,chr12,46777251,46778251,chr12:46777494..46778009,1
chr12,46769036,46770036,chr12:46769036..46770036,chr12,46779251,46780251,chr12:46779251..46780251,0
chr12,46765036,46766036,chr12:46765036..46766036,chr12,46775251,46776251,chr12:46775251..46776251,0
chr12,46767036,46768036,chr12:46767036..46768036,chr12,46779251,46780251,chr12:46779251..46780251,0
chr12,46765036,46766036,chr12:46765036..46766036,chr12,46777251,46778251,chr12:46777251..46778251,0
chr12,48147238,48148238,chr12:48147268..48148209,chr12,53342837,53343837,chr12:53342866..53343808,1
chr12,48149238,48150238,chr12:48149238..48150238,chr12,53344837,53345837,chr12:53344837..53345837,0
chr12,48145238,48146238,chr12:48145238..48146238,chr12,53340837,53341837,chr12:53340837..53341837,0
chr12,48147238,48148238,chr12:48147238..48148238,chr12,53344837,53345837,chr12:53344837..53345837,0
chr12,48145238,48146238,chr12:48145238..48146238,chr12,53342837,53343837,chr12:53342837..53343837,0
chr12,48166555,48167555,chr12:48166675..48167292,chr12,48213667,48214667,chr12:48213824..48214510,1
chr12,48168555,48169555,chr12:48168555..48169555,chr12,48215667,48216667,chr12:48215667..48216667,0
chr12,48164555,48165555,chr12:48164555..48165555,chr12,48211667,48212667,chr12:48211667..48212667,0
chr12,48166555,48167555,chr12:48166555..48167555,chr12,48215667,48216667,chr12:48215667..48216667,0
chr12,48164555,48165555,chr12:48164555..48165555,chr12,48213667,48214667,chr12:48213667..48214667,0
chr12,48213291,48214291,chr12:48213487..48214096,chr12,51441679,51442679,chr12:51441793..51442565,1
chr12,48215291,48216291,chr12:48215291..48216291,chr12,51443679,51444679,chr12:51443679..51444679,0
chr12,48211291,48212291,chr12:48211291..48212291,chr12,51439679,51440679,chr12:51439679..51440679,0
chr12,48213291,48214291,chr12:48213291..48214291,chr12,51443679,51444679,chr12:51443679..51444679,0
chr12,48211291,48212291,chr12:48211291..48212291,chr12,51441679,51442679,chr12:51441679..51442679,0
chr12,48213562,48214562,chr12:48213628..48214497,chr12,48222533,48223533,chr12:48222488..48223365,1
chr12,48215562,48216562,chr12:48215562..48216562,chr12,48224533,48225533,chr12:48224533..48225533,0
chr12,48211562,48212562,chr12:48211562..48212562,chr12,48220533,48221533,chr12:48220533..48221533,0
chr12,48213562,48214562,chr12:48213562..48214562,chr12,48224533,48225533,chr12:48224533..48225533,0
chr12,48211562,48212562,chr12:48211562..48212562,chr12,48222533,48223533,chr12:48222533..48223533,0
chr12,48213844,48214844,chr12:48214094..48214594,chr12,90102221,90103221,chr12:90102471..90102972,1
chr12,48215844,48216844,chr12:48215844..48216844,chr12,90104221,90105221,chr12:90104221..90105221,0
chr12,48211844,48212844,chr12:48211844..48212844,chr12,90100221,90101221,chr12:90100221..90101221,0
chr12,48213844,48214844,chr12:48213844..48214844,chr12,90104221,90105221,chr12:90104221..90105221,0
chr12,48211844,48212844,chr12:48211844..48212844,chr12,90102221,90103221,chr12:90102221..90103221,0
chr12,48214159,48215159,chr12:48214340..48214979,chr12,115121634,115122634,chr12:115121754..115122514,1
chr12,48216159,48217159,chr12:48216159..48217159,chr12,115123634,115124634,chr12:115123634..115124634,0
chr12,48212159,48213159,chr12:48212159..48213159,chr12,115119634,115120634,chr12:115119634..115120634,0
chr12,48214159,48215159,chr12:48214159..48215159,chr12,115123634,115124634,chr12:115123634..115124634,0
chr12,48212159,48213159,chr12:48212159..48213159,chr12,115121634,115122634,chr12:115121634..115122634,0
chr12,49109852,49110852,chr12:49109928..49110776,chr12,49658544,49659544,chr12:49658554..49659534,1
chr12,49111852,49112852,chr12:49111852..49112852,chr12,49660544,49661544,chr12:49660544..49661544,0
chr12,49107852,49108852,chr12:49107852..49108852,chr12,49656544,49657544,chr12:49656544..49657544,0
chr12,49109852,49110852,chr12:49109852..49110852,chr12,49660544,49661544,chr12:49660544..49661544,0
chr12,49107852,49108852,chr12:49107852..49108852,chr12,49658544,49659544,chr12:49658544..49659544,0
chr12,49110271,49111271,chr12:49110502..49111364,chr12,64615257,64616257,chr12:64615430..64616085,1
chr12,49112271,49113271,chr12:49112271..49113271,chr12,64617257,64618257,chr12:64617257..64618257,0
chr12,49108271,49109271,chr12:49108271..49109271,chr12,64613257,64614257,chr12:64613257..64614257,0
chr12,49110271,49111271,chr12:49110271..49111271,chr12,64617257,64618257,chr12:64617257..64618257,0
chr12,49108271,49109271,chr12:49108271..49109271,chr12,64615257,64616257,chr12:64615257..64616257,0
chr12,49349993,49350993,chr12:49350125..49350994,chr12,49961307,49962307,chr12:49961421..49962193,1
chr12,49351993,49352993,chr12:49351993..49352993,chr12,49963307,49964307,chr12:49963307..49964307,0
chr12,49347993,49348993,chr12:49347993..49348993,chr12,49959307,49960307,chr12:49959307..49960307,0
chr12,49349993,49350993,chr12:49349993..49350993,chr12,49963307,49964307,chr12:49963307..49964307,0
chr12,49347993,49348993,chr12:49347993..49348993,chr12,49961307,49962307,chr12:49961307..49962307,0
chr12,49412049,49413049,chr12:49412260..49412838,chr12,93835641,93836641,chr12:93835928..93836641,1
chr12,49414049,49415049,chr12:49414049..49415049,chr12,93837641,93838641,chr12:93837641..93838641,0
chr12,49410049,49411049,chr12:49410049..49411049,chr12,93833641,93834641,chr12:93833641..93834641,0
chr12,49412049,49413049,chr12:49412049..49413049,chr12,93837641,93838641,chr12:93837641..93838641,0
chr12,49410049,49411049,chr12:49410049..49411049,chr12,93835641,93836641,chr12:93835641..93836641,0
chr12,49453495,49454495,chr12:49453587..49454404,chr12,49522877,49523877,chr12:49522959..49523795,1
chr12,49455495,49456495,chr12:49455495..49456495,chr12,49524877,49525877,chr12:49524877..49525877,0
chr12,49451495,49452495,chr12:49451495..49452495,chr12,49520877,49521877,chr12:49520877..49521877,0
chr12,49453495,49454495,chr12:49453495..49454495,chr12,49524877,49525877,chr12:49524877..49525877,0
chr12,49451495,49452495,chr12:49451495..49452495,chr12,49522877,49523877,chr12:49522877..49523877,0
chr12,49524281,49525281,chr12:49524425..49525138,chr12,49628126,49629126,chr12:49628498..49629103,1
chr12,49526281,49527281,chr12:49526281..49527281,chr12,49630126,49631126,chr12:49630126..49631126,0
chr12,49522281,49523281,chr12:49522281..49523281,chr12,49626126,49627126,chr12:49626126..49627126,0
chr12,49524281,49525281,chr12:49524281..49525281,chr12,49630126,49631126,chr12:49630126..49631126,0
chr12,49522281,49523281,chr12:49522281..49523281,chr12,49628126,49629126,chr12:49628126..49629126,0
chr12,49524623,49525623,chr12:49524654..49525593,chr12,122240559,122241559,chr12:122240777..122241341,1
chr12,49526623,49527623,chr12:49526623..49527623,chr12,122242559,122243559,chr12:122242559..122243559,0
chr12,49522623,49523623,chr12:49522623..49523623,chr12,122238559,122239559,chr12:122238559..122239559,0
chr12,49524623,49525623,chr12:49524623..49525623,chr12,122242559,122243559,chr12:122242559..122243559,0
chr12,49522623,49523623,chr12:49522623..49523623,chr12,122240559,122241559,chr12:122240559..122241559,0
chr12,49524663,49525663,chr12:49524874..49525452,chr12,49658579,49659579,chr12:49658718..49659440,1
chr12,49526663,49527663,chr12:49526663..49527663,chr12,49660579,49661579,chr12:49660579..49661579,0
chr12,49522663,49523663,chr12:49522663..49523663,chr12,49656579,49657579,chr12:49656579..49657579,0
chr12,49524663,49525663,chr12:49524663..49525663,chr12,49660579,49661579,chr12:49660579..49661579,0
chr12,49522663,49523663,chr12:49522663..49523663,chr12,49658579,49659579,chr12:49658579..49659579,0
chr12,49524766,49525766,chr12:49524903..49525630,chr12,57504693,57505693,chr12:57504891..57505496,1
chr12,49526766,49527766,chr12:49526766..49527766,chr12,57506693,57507693,chr12:57506693..57507693,0
chr12,49522766,49523766,chr12:49522766..49523766,chr12,57502693,57503693,chr12:57502693..57503693,0
chr12,49524766,49525766,chr12:49524766..49525766,chr12,57506693,57507693,chr12:57506693..57507693,0
chr12,49522766,49523766,chr12:49522766..49523766,chr12,57504693,57505693,chr12:57504693..57505693,0
chr12,49524807,49525807,chr12:49524986..49525628,chr12,120729137,120730137,chr12:120729373..120729901,1
chr12,49526807,49527807,chr12:49526807..49527807,chr12,120731137,120732137,chr12:120731137..120732137,0
chr12,49522807,49523807,chr12:49522807..49523807,chr12,120727137,120728137,chr12:120727137..120728137,0
chr12,49524807,49525807,chr12:49524807..49525807,chr12,120731137,120732137,chr12:120731137..120732137,0
chr12,49522807,49523807,chr12:49522807..49523807,chr12,120729137,120730137,chr12:120729137..120730137,0
chr12,49524973,49525973,chr12:49525114..49525857,chr12,65003931,65004931,chr12:65004032..65004831,1
chr12,49526973,49527973,chr12:49526973..49527973,chr12,65005931,65006931,chr12:65005931..65006931,0
chr12,49522973,49523973,chr12:49522973..49523973,chr12,65001931,65002931,chr12:65001931..65002931,0
chr12,49524973,49525973,chr12:49524973..49525973,chr12,65005931,65006931,chr12:65005931..65006931,0
chr12,49522973,49523973,chr12:49522973..49523973,chr12,65003931,65004931,chr12:65003931..65004931,0
chr12,49658112,49659112,chr12:49658289..49658935,chr12,115211585,115212585,chr12:115211724..115212446,1
chr12,49660112,49661112,chr12:49660112..49661112,chr12,115213585,115214585,chr12:115213585..115214585,0
chr12,49656112,49657112,chr12:49656112..49657112,chr12,115209585,115210585,chr12:115209585..115210585,0
chr12,49658112,49659112,chr12:49658112..49659112,chr12,115213585,115214585,chr12:115213585..115214585,0
chr12,49656112,49657112,chr12:49656112..49657112,chr12,115211585,115212585,chr12:115211585..115212585,0
chr12,49658245,49659245,chr12:49658460..49659031,chr12,120638067,120639067,chr12:120638299..120638835,1
chr12,49660245,49661245,chr12:49660245..49661245,chr12,120640067,120641067,chr12:120640067..120641067,0
chr12,49656245,49657245,chr12:49656245..49657245,chr12,120636067,120637067,chr12:120636067..120637067,0
chr12,49658245,49659245,chr12:49658245..49659245,chr12,120640067,120641067,chr12:120640067..120641067,0
chr12,49656245,49657245,chr12:49656245..49657245,chr12,120638067,120639067,chr12:120638067..120639067,0
chr12,49658457,49659457,chr12:49658553..49659361,chr12,57984480,57985480,chr12:57984439..57985376,1
chr12,49660457,49661457,chr12:49660457..49661457,chr12,57986480,57987480,chr12:57986480..57987480,0
chr12,49656457,49657457,chr12:49656457..49657457,chr12,57982480,57983480,chr12:57982480..57983480,0
chr12,49658457,49659457,chr12:49658457..49659457,chr12,57986480,57987480,chr12:57986480..57987480,0
chr12,49656457,49657457,chr12:49656457..49657457,chr12,57984480,57985480,chr12:57984480..57985480,0
chr12,49658411,49659411,chr12:49658578..49659245,chr12,56390750,56391750,chr12:56391035..56391630,1
chr12,49660411,49661411,chr12:49660411..49661411,chr12,56392750,56393750,chr12:56392750..56393750,0
chr12,49656411,49657411,chr12:49656411..49657411,chr12,56388750,56389750,chr12:56388750..56389750,0
chr12,49658411,49659411,chr12:49658411..49659411,chr12,56392750,56393750,chr12:56392750..56393750,0
chr12,49656411,49657411,chr12:49656411..49657411,chr12,56390750,56391750,chr12:56390750..56391750,0
chr12,49658392,49659392,chr12:49658597..49659188,chr12,51441259,51442259,chr12:51441443..51442076,1
chr12,49660392,49661392,chr12:49660392..49661392,chr12,51443259,51444259,chr12:51443259..51444259,0
chr12,49656392,49657392,chr12:49656392..49657392,chr12,51439259,51440259,chr12:51439259..51440259,0
chr12,49658392,49659392,chr12:49658392..49659392,chr12,51443259,51444259,chr12:51443259..51444259,0
chr12,49656392,49657392,chr12:49656392..49657392,chr12,51441259,51442259,chr12:51441259..51442259,0
chr12,49658609,49659609,chr12:49658698..49659520,chr12,50134923,50135923,chr12:50134948..50135898,1
chr12,49660609,49661609,chr12:49660609..49661609,chr12,50136923,50137923,chr12:50136923..50137923,0
chr12,49656609,49657609,chr12:49656609..49657609,chr12,50132923,50133923,chr12:50132923..50133923,0
chr12,49658609,49659609,chr12:49658609..49659609,chr12,50136923,50137923,chr12:50136923..50137923,0
chr12,49656609,49657609,chr12:49656609..49657609,chr12,50134923,50135923,chr12:50134923..50135923,0
chr12,49658651,49659651,chr12:49658790..49659513,chr12,120729822,120730822,chr12:120730001..120730643,1
chr12,49660651,49661651,chr12:49660651..49661651,chr12,120731822,120732822,chr12:120731822..120732822,0
chr12,49656651,49657651,chr12:49656651..49657651,chr12,120727822,120728822,chr12:120727822..120728822,0
chr12,49658651,49659651,chr12:49658651..49659651,chr12,120731822,120732822,chr12:120731822..120732822,0
chr12,49656651,49657651,chr12:49656651..49657651,chr12,120729822,120730822,chr12:120729822..120730822,0
chr12,49760277,49761277,chr12:49760432..49761123,chr12,56122905,56123905,chr12:56123061..56123918,1
chr12,49762277,49763277,chr12:49762277..49763277,chr12,56124905,56125905,chr12:56124905..56125905,0
chr12,49758277,49759277,chr12:49758277..49759277,chr12,56120905,56121905,chr12:56120905..56121905,0
chr12,49760277,49761277,chr12:49760277..49761277,chr12,56124905,56125905,chr12:56124905..56125905,0
chr12,49758277,49759277,chr12:49758277..49759277,chr12,56122905,56123905,chr12:56122905..56123905,0
chr12,50134979,50135979,chr12:50135029..50135929,chr12,62653113,62654113,chr12:62653311..62653905,1
chr12,50136979,50137979,chr12:50136979..50137979,chr12,62655113,62656113,chr12:62655113..62656113,0
chr12,50132979,50133979,chr12:50132979..50133979,chr12,62651113,62652113,chr12:62651113..62652113,0
chr12,50134979,50135979,chr12:50134979..50135979,chr12,62655113,62656113,chr12:62655113..62656113,0
chr12,50132979,50133979,chr12:50132979..50133979,chr12,62653113,62654113,chr12:62653113..62654113,0
chr12,50134933,50135933,chr12:50135126..50135741,chr12,123942299,123943299,chr12:123942510..123943088,1
chr12,50136933,50137933,chr12:50136933..50137933,chr12,123944299,123945299,chr12:123944299..123945299,0
chr12,50132933,50133933,chr12:50132933..50133933,chr12,123940299,123941299,chr12:123940299..123941299,0
chr12,50134933,50135933,chr12:50134933..50135933,chr12,123944299,123945299,chr12:123944299..123945299,0
chr12,50132933,50133933,chr12:50132933..50133933,chr12,123942299,123943299,chr12:123942299..123943299,0
chr12,50222056,50223056,chr12:50222179..50223090,chr12,85304675,85305675,chr12:85304791..85305560,1
chr12,50224056,50225056,chr12:50224056..50225056,chr12,85306675,85307675,chr12:85306675..85307675,0
chr12,50220056,50221056,chr12:50220056..50221056,chr12,85302675,85303675,chr12:85302675..85303675,0
chr12,50222056,50223056,chr12:50222056..50223056,chr12,85306675,85307675,chr12:85306675..85307675,0
chr12,50220056,50221056,chr12:50220056..50221056,chr12,85304675,85305675,chr12:85304675..85305675,0
chr12,50505522,50506522,chr12:50505708..50506336,chr12,64237201,64238201,chr12:64237320..64237922,1
chr12,50507522,50508522,chr12:50507522..50508522,chr12,64239201,64240201,chr12:64239201..64240201,0
chr12,50503522,50504522,chr12:50503522..50504522,chr12,64235201,64236201,chr12:64235201..64236201,0
chr12,50505522,50506522,chr12:50505522..50506522,chr12,64239201,64240201,chr12:64239201..64240201,0
chr12,50503522,50504522,chr12:50503522..50504522,chr12,64237201,64238201,chr12:64237201..64238201,0
chr12,51157047,51158047,chr12:51157194..51157900,chr12,118541387,118542387,chr12:118541616..118542435,1
chr12,51159047,51160047,chr12:51159047..51160047,chr12,118543387,118544387,chr12:118543387..118544387,0
chr12,51155047,51156047,chr12:51155047..51156047,chr12,118539387,118540387,chr12:118539387..118540387,0
chr12,51157047,51158047,chr12:51157047..51158047,chr12,118543387,118544387,chr12:118543387..118544387,0
chr12,51155047,51156047,chr12:51155047..51156047,chr12,118541387,118542387,chr12:118541387..118542387,0
chr12,51419317,51420317,chr12:51419545..51420090,chr12,51476950,51477950,chr12:51477089..51478060,1
chr12,51421317,51422317,chr12:51421317..51422317,chr12,51478950,51479950,chr12:51478950..51479950,0
chr12,51417317,51418317,chr12:51417317..51418317,chr12,51474950,51475950,chr12:51474950..51475950,0
chr12,51419317,51420317,chr12:51419317..51420317,chr12,51478950,51479950,chr12:51478950..51479950,0
chr12,51417317,51418317,chr12:51417317..51418317,chr12,51476950,51477950,chr12:51476950..51477950,0
chr12,51419420,51420420,chr12:51419574..51420267,chr12,51441297,51442297,chr12:51441420..51442175,1
chr12,51421420,51422420,chr12:51421420..51422420,chr12,51443297,51444297,chr12:51443297..51444297,0
chr12,51417420,51418420,chr12:51417420..51418420,chr12,51439297,51440297,chr12:51439297..51440297,0
chr12,51419420,51420420,chr12:51419420..51420420,chr12,51443297,51444297,chr12:51443297..51444297,0
chr12,51417420,51418420,chr12:51417420..51418420,chr12,51441297,51442297,chr12:51441297..51442297,0
chr12,51441279,51442279,chr12:51441411..51442148,chr12,54681943,54682943,chr12:54682193..54682693,1
chr12,51443279,51444279,chr12:51443279..51444279,chr12,54683943,54684943,chr12:54683943..54684943,0
chr12,51439279,51440279,chr12:51439279..51440279,chr12,54679943,54680943,chr12:54679943..54680943,0
chr12,51441279,51442279,chr12:51441279..51442279,chr12,54683943,54684943,chr12:54683943..54684943,0
chr12,51439279,51440279,chr12:51439279..51440279,chr12,54681943,54682943,chr12:54681943..54682943,0
chr12,51441819,51442819,chr12:51442002..51442637,chr12,51476463,51477463,chr12:51476673..51477253,1
chr12,51443819,51444819,chr12:51443819..51444819,chr12,51478463,51479463,chr12:51478463..51479463,0
chr12,51439819,51440819,chr12:51439819..51440819,chr12,51474463,51475463,chr12:51474463..51475463,0
chr12,51441819,51442819,chr12:51441819..51442819,chr12,51478463,51479463,chr12:51478463..51479463,0
chr12,51439819,51440819,chr12:51439819..51440819,chr12,51476463,51477463,chr12:51476463..51477463,0
chr12,51476975,51477975,chr12:51477140..51477814,chr12,123011015,123012015,chr12:123011264..123011766,1
chr12,51478975,51479975,chr12:51478975..51479975,chr12,123013015,123014015,chr12:123013015..123014015,0
chr12,51474975,51475975,chr12:51474975..51475975,chr12,123009015,123010015,chr12:123009015..123010015,0
chr12,51476975,51477975,chr12:51476975..51477975,chr12,123013015,123014015,chr12:123013015..123014015,0
chr12,51474975,51475975,chr12:51474975..51475975,chr12,123011015,123012015,chr12:123011015..123012015,0
chr12,51611572,51612572,chr12:51611211..51612521,chr12,108954519,108955519,chr12:108954486..108955762,1
chr12,51613572,51614572,chr12:51613572..51614572,chr12,108956519,108957519,chr12:108956519..108957519,0
chr12,51609572,51610572,chr12:51609572..51610572,chr12,108952519,108953519,chr12:108952519..108953519,0
chr12,51611572,51612572,chr12:51611572..51612572,chr12,108956519,108957519,chr12:108956519..108957519,0
chr12,51609572,51610572,chr12:51609572..51610572,chr12,108954519,108955519,chr12:108954519..108955519,0
chr12,52426549,52427549,chr12:52426445..52427255,chr12,52445418,52446418,chr12:52445422..52446414,1
chr12,52428549,52429549,chr12:52428549..52429549,chr12,52447418,52448418,chr12:52447418..52448418,0
chr12,52424549,52425549,chr12:52424549..52425549,chr12,52443418,52444418,chr12:52443418..52444418,0
chr12,52426549,52427549,chr12:52426549..52427549,chr12,52447418,52448418,chr12:52447418..52448418,0
chr12,52424549,52425549,chr12:52424549..52425549,chr12,52445418,52446418,chr12:52445418..52446418,0
chr12,52443842,52444842,chr12:52444027..52444658,chr12,62996373,62997373,chr12:62996529..62997217,1
chr12,52445842,52446842,chr12:52445842..52446842,chr12,62998373,62999373,chr12:62998373..62999373,0
chr12,52441842,52442842,chr12:52441842..52442842,chr12,62994373,62995373,chr12:62994373..62995373,0
chr12,52443842,52444842,chr12:52443842..52444842,chr12,62998373,62999373,chr12:62998373..62999373,0
chr12,52441842,52442842,chr12:52441842..52442842,chr12,62996373,62997373,chr12:62996373..62997373,0
chr12,52444223,52445223,chr12:52444426..52445020,chr12,54679415,54680415,chr12:54679613..54680217,1
chr12,52446223,52447223,chr12:52446223..52447223,chr12,54681415,54682415,chr12:54681415..54682415,0
chr12,52442223,52443223,chr12:52442223..52443223,chr12,54677415,54678415,chr12:54677415..54678415,0
chr12,52444223,52445223,chr12:52444223..52445223,chr12,54681415,54682415,chr12:54681415..54682415,0
chr12,52442223,52443223,chr12:52442223..52443223,chr12,54679415,54680415,chr12:54679415..54680415,0
chr12,52444413,52445413,chr12:52444763..52446210,chr12,120729481,120730481,chr12:120729378..120730585,1
chr12,52446413,52447413,chr12:52446413..52447413,chr12,120731481,120732481,chr12:120731481..120732481,0
chr12,52442413,52443413,chr12:52442413..52443413,chr12,120727481,120728481,chr12:120727481..120728481,0
chr12,52444413,52445413,chr12:52444413..52445413,chr12,120731481,120732481,chr12:120731481..120732481,0
chr12,52442413,52443413,chr12:52442413..52443413,chr12,120729481,120730481,chr12:120729481..120730481,0
chr12,52444440,52445440,chr12:52444818..52445811,chr12,57505044,57506044,chr12:57505152..57505936,1
chr12,52446440,52447440,chr12:52446440..52447440,chr12,57507044,57508044,chr12:57507044..57508044,0
chr12,52442440,52443440,chr12:52442440..52443440,chr12,57503044,57504044,chr12:57503044..57504044,0
chr12,52444440,52445440,chr12:52444440..52445440,chr12,57507044,57508044,chr12:57507044..57508044,0
chr12,52442440,52443440,chr12:52442440..52443440,chr12,57505044,57506044,chr12:57505044..57506044,0
chr12,52444452,52445452,chr12:52444842..52445356,chr12,96792575,96793575,chr12:96792664..96793431,1
chr12,52446452,52447452,chr12:52446452..52447452,chr12,96794575,96795575,chr12:96794575..96795575,0
chr12,52442452,52443452,chr12:52442452..52443452,chr12,96790575,96791575,chr12:96790575..96791575,0
chr12,52444452,52445452,chr12:52444452..52445452,chr12,96794575,96795575,chr12:96794575..96795575,0
chr12,52442452,52443452,chr12:52442452..52443452,chr12,96792575,96793575,chr12:96792575..96793575,0
chr12,52444469,52445469,chr12:52444876..52445695,chr12,52462995,52463995,chr12:52462821..52463871,1
chr12,52446469,52447469,chr12:52446469..52447469,chr12,52464995,52465995,chr12:52464995..52465995,0
chr12,52442469,52443469,chr12:52442469..52443469,chr12,52460995,52461995,chr12:52460995..52461995,0
chr12,52444469,52445469,chr12:52444469..52445469,chr12,52464995,52465995,chr12:52464995..52465995,0
chr12,52442469,52443469,chr12:52442469..52443469,chr12,52462995,52463995,chr12:52462995..52463995,0
chr12,52444880,52445880,chr12:52445080..52445681,chr12,122240471,122241471,chr12:122240670..122241273,1
chr12,52446880,52447880,chr12:52446880..52447880,chr12,122242471,122243471,chr12:122242471..122243471,0
chr12,52442880,52443880,chr12:52442880..52443880,chr12,122238471,122239471,chr12:122238471..122239471,0
chr12,52444880,52445880,chr12:52444880..52445880,chr12,122242471,122243471,chr12:122242471..122243471,0
chr12,52442880,52443880,chr12:52442880..52443880,chr12,122240471,122241471,chr12:122240471..122241471,0
chr12,52445140,52446140,chr12:52445245..52446035,chr12,108154653,108155653,chr12:108155079..108155867,1
chr12,52447140,52448140,chr12:52447140..52448140,chr12,108156653,108157653,chr12:108156653..108157653,0
chr12,52443140,52444140,chr12:52443140..52444140,chr12,108152653,108153653,chr12:108152653..108153653,0
chr12,52445140,52446140,chr12:52445140..52446140,chr12,108156653,108157653,chr12:108156653..108157653,0
chr12,52443140,52444140,chr12:52443140..52444140,chr12,108154653,108155653,chr12:108154653..108155653,0
chr12,52445612,52446612,chr12:52445761..52446464,chr12,53424657,53425657,chr12:53425117..53425903,1
chr12,52447612,52448612,chr12:52447612..52448612,chr12,53426657,53427657,chr12:53426657..53427657,0
chr12,52443612,52444612,chr12:52443612..52444612,chr12,53422657,53423657,chr12:53422657..53423657,0
chr12,52445612,52446612,chr12:52445612..52446612,chr12,53426657,53427657,chr12:53426657..53427657,0
chr12,52443612,52444612,chr12:52443612..52444612,chr12,53424657,53425657,chr12:53424657..53425657,0
chr12,52445978,52446978,chr12:52446119..52446837,chr12,107349359,107350359,chr12:107349571..107350148,1
chr12,52447978,52448978,chr12:52447978..52448978,chr12,107351359,107352359,chr12:107351359..107352359,0
chr12,52443978,52444978,chr12:52443978..52444978,chr12,107347359,107348359,chr12:107347359..107348359,0
chr12,52445978,52446978,chr12:52445978..52446978,chr12,107351359,107352359,chr12:107351359..107352359,0
chr12,52443978,52444978,chr12:52443978..52444978,chr12,107349359,107350359,chr12:107349359..107350359,0
chr12,52446329,52447329,chr12:52446211..52447447,chr12,120730031,120731031,chr12:120730085..120730978,1
chr12,52448329,52449329,chr12:52448329..52449329,chr12,120732031,120733031,chr12:120732031..120733031,0
chr12,52444329,52445329,chr12:52444329..52445329,chr12,120728031,120729031,chr12:120728031..120729031,0
chr12,52446329,52447329,chr12:52446329..52447329,chr12,120732031,120733031,chr12:120732031..120733031,0
chr12,52444329,52445329,chr12:52444329..52445329,chr12,120730031,120731031,chr12:120730031..120731031,0
chr12,52446254,52447254,chr12:52446391..52447117,chr12,70636163,70637163,chr12:70636286..70637041,1
chr12,52448254,52449254,chr12:52448254..52449254,chr12,70638163,70639163,chr12:70638163..70639163,0
chr12,52444254,52445254,chr12:52444254..52445254,chr12,70634163,70635163,chr12:70634163..70635163,0
chr12,52446254,52447254,chr12:52446254..52447254,chr12,70638163,70639163,chr12:70638163..70639163,0
chr12,52444254,52445254,chr12:52444254..52445254,chr12,70636163,70637163,chr12:70636163..70637163,0
chr12,52446724,52447724,chr12:52446813..52447635,chr12,123716920,123717920,chr12:123716880..123717854,1
chr12,52448724,52449724,chr12:52448724..52449724,chr12,123718920,123719920,chr12:123718920..123719920,0
chr12,52444724,52445724,chr12:52444724..52445724,chr12,123714920,123715920,chr12:123714920..123715920,0
chr12,52446724,52447724,chr12:52446724..52447724,chr12,123718920,123719920,chr12:123718920..123719920,0
chr12,52444724,52445724,chr12:52444724..52445724,chr12,123716920,123717920,chr12:123716920..123717920,0
chr12,52447253,52448253,chr12:52447496..52448011,chr12,54679549,54680549,chr12:54679775..54680324,1
chr12,52449253,52450253,chr12:52449253..52450253,chr12,54681549,54682549,chr12:54681549..54682549,0
chr12,52445253,52446253,chr12:52445253..52446253,chr12,54677549,54678549,chr12:54677549..54678549,0
chr12,52447253,52448253,chr12:52447253..52448253,chr12,54681549,54682549,chr12:54681549..54682549,0
chr12,52445253,52446253,chr12:52445253..52446253,chr12,54679549,54680549,chr12:54679549..54680549,0
