chr_r1,start_r1,end_r1,name_r1,chr_r2,start_r2,end_r2,name_r2,label
chr14,103986401,103987401,chr14:103986401..103987401,chr3,64010631,64011631,chr3:64010631..64011631,0
chr14,103982401,103983401,chr14:103982401..103983401,chr3,64006631,64007631,chr3:64006631..64007631,0
chr14,103984401,103985401,chr14:103984401..103985401,chr3,64010631,64011631,chr3:64010631..64011631,0
chr14,103982401,103983401,chr14:103982401..103983401,chr3,64008631,64009631,chr3:64008631..64009631,0
chr14,104807920,104808920,chr14:104808000..104808682,chr3,120279808,120280808,chr3:120279791..120280680,1
chr14,104809920,104810920,chr14:104809920..104810920,chr3,120281808,120282808,chr3:120281808..120282808,0
chr14,104805920,104806920,chr14:104805920..104806920,chr3,120277808,120278808,chr3:120277808..120278808,0
chr14,104807920,104808920,chr14:104807920..104808920,chr3,120281808,120282808,chr3:120281808..120282808,0
chr14,104805920,104806920,chr14:104805920..104806920,chr3,120279808,120280808,chr3:120279808..120280808,0
chr14,106765021,106766021,chr14:106765219..106765823,chr3,64008915,64009915,chr3:64009126..64009704,1
chr14,106767021,106768021,chr14:106767021..106768021,chr3,64010915,64011915,chr3:64010915..64011915,0
chr14,106763021,106764021,chr14:106763021..106764021,chr3,64006915,64007915,chr3:64006915..64007915,0
chr14,106765021,106766021,chr14:106765021..106766021,chr3,64010915,64011915,chr3:64010915..64011915,0
chr14,106763021,106764021,chr14:106763021..106764021,chr3,64008915,64009915,chr3:64008915..64009915,0
chr14,75327294,75328294,chr14:75327348..75328260,chr4,6136075,6137075,chr4:6136288..6136913,1
chr14,75329294,75330294,chr14:75329294..75330294,chr4,6138075,6139075,chr4:6138075..6139075,0
chr14,75325294,75326294,chr14:75325294..75326294,chr4,6134075,6135075,chr4:6134075..6135075,0
chr14,75327294,75328294,chr14:75327294..75328294,chr4,6138075,6139075,chr4:6138075..6139075,0
chr14,75325294,75326294,chr14:75325294..75326294,chr4,6136075,6137075,chr4:6136075..6137075,0
chr14,106500988,106501988,chr14:106501176..106501785,chr5,133922399,133923399,chr5:133922603..133923196,1
chr14,106502988,106503988,chr14:106502988..106503988,chr5,133924399,133925399,chr5:133924399..133925399,0
chr14,106498988,106499988,chr14:106498988..106499988,chr5,133920399,133921399,chr5:133920399..133921399,0
chr14,106500988,106501988,chr14:106500988..106501988,chr5,133924399,133925399,chr5:133924399..133925399,0
chr14,106498988,106499988,chr14:106498988..106499988,chr5,133922399,133923399,chr5:133922399..133923399,0
chr14,106501056,106502056,chr14:106501271..106501841,chr5,172197277,172198277,chr5:172197503..172198051,1
chr14,106503056,106504056,chr14:106503056..106504056,chr5,172199277,172200277,chr5:172199277..172200277,0
chr14,106499056,106500056,chr14:106499056..106500056,chr5,172195277,172196277,chr5:172195277..172196277,0
chr14,106501056,106502056,chr14:106501056..106502056,chr5,172199277,172200277,chr5:172199277..172200277,0
chr14,106499056,106500056,chr14:106499056..106500056,chr5,172197277,172198277,chr5:172197277..172198277,0
chr14,107287022,107288022,chr14:107287159..107287846,chr5,7392304,7393304,chr5:7392620..7393273,1
chr14,107289022,107290022,chr14:107289022..107290022,chr5,7394304,7395304,chr5:7394304..7395304,0
chr14,107285022,107286022,chr14:107285022..107286022,chr5,7390304,7391304,chr5:7390304..7391304,0
chr14,107287022,107288022,chr14:107287022..107288022,chr5,7394304,7395304,chr5:7394304..7395304,0
chr14,107285022,107286022,chr14:107285022..107286022,chr5,7392304,7393304,chr5:7392304..7393304,0
chr14,37411152,37412152,chr14:37411357..37412009,chr6,37348889,37349889,chr6:37348974..37349634,1
chr14,37413152,37414152,chr14:37413152..37414152,chr6,37350889,37351889,chr6:37350889..37351889,0
chr14,37409152,37410152,chr14:37409152..37410152,chr6,37346889,37347889,chr6:37346889..37347889,0
chr14,37411152,37412152,chr14:37411152..37412152,chr6,37350889,37351889,chr6:37350889..37351889,0
chr14,37409152,37410152,chr14:37409152..37410152,chr6,37348889,37349889,chr6:37348889..37349889,0
chr14,70193174,70194174,chr14:70193390..70193956,chr6,110499473,110500473,chr6:110499437..110500361,1
chr14,70195174,70196174,chr14:70195174..70196174,chr6,110501473,110502473,chr6:110501473..110502473,0
chr14,70191174,70192174,chr14:70191174..70192174,chr6,110497473,110498473,chr6:110497473..110498473,0
chr14,70193174,70194174,chr14:70193174..70194174,chr6,110501473,110502473,chr6:110501473..110502473,0
chr14,70191174,70192174,chr14:70191174..70192174,chr6,110499473,110500473,chr6:110499473..110500473,0
chr14,21439012,21440012,chr14:21439178..21439847,chr9,129452309,129453309,chr9:129452391..129453279,1
chr14,21441012,21442012,chr14:21441012..21442012,chr9,129454309,129455309,chr9:129454309..129455309,0
chr14,21437012,21438012,chr14:21437012..21438012,chr9,129450309,129451309,chr9:129450309..129451309,0
chr14,21439012,21440012,chr14:21439012..21440012,chr9,129454309,129455309,chr9:129454309..129455309,0
chr14,21437012,21438012,chr14:21437012..21438012,chr9,129452309,129453309,chr9:129452309..129453309,0
chr15,51484521,51485521,chr15:51484634..51485511,chr16,2888594,2889594,chr16:2888844..2889529,1
chr15,51486521,51487521,chr15:51486521..51487521,chr16,2890594,2891594,chr16:2890594..2891594,0
chr15,51482521,51483521,chr15:51482521..51483521,chr16,2886594,2887594,chr16:2886594..2887594,0
chr15,51484521,51485521,chr15:51484521..51485521,chr16,2890594,2891594,chr16:2890594..2891594,0
chr15,51482521,51483521,chr15:51482521..51483521,chr16,2888594,2889594,chr16:2888594..2889594,0
chr15,56788534,56789534,chr15:56788863..56789371,chr16,34760161,34761161,chr16:34759996..34760825,1
chr15,56790534,56791534,chr15:56790534..56791534,chr16,34762161,34763161,chr16:34762161..34763161,0
chr15,56786534,56787534,chr15:56786534..56787534,chr16,34758161,34759161,chr16:34758161..34759161,0
chr15,56788534,56789534,chr15:56788534..56789534,chr16,34762161,34763161,chr16:34762161..34763161,0
chr15,56786534,56787534,chr15:56786534..56787534,chr16,34760161,34761161,chr16:34760161..34761161,0
chr15,95720120,95721120,chr15:95720488..95721247,chr16,57682587,57683587,chr16:57682713..57683461,1
chr15,95722120,95723120,chr15:95722120..95723120,chr16,57684587,57685587,chr16:57684587..57685587,0
chr15,95718120,95719120,chr15:95718120..95719120,chr16,57680587,57681587,chr16:57680587..57681587,0
chr15,95720120,95721120,chr15:95720120..95721120,chr16,57684587,57685587,chr16:57684587..57685587,0
chr15,95718120,95719120,chr15:95718120..95719120,chr16,57682587,57683587,chr16:57682587..57683587,0
chr15,89901550,89902550,chr15:89901748..89902353,chr17,72858049,72859049,chr17:72858257..72859036,1
chr15,89903550,89904550,chr15:89903550..89904550,chr17,72860049,72861049,chr17:72860049..72861049,0
chr15,89899550,89900550,chr15:89899550..89900550,chr17,72856049,72857049,chr17:72856049..72857049,0
chr15,89901550,89902550,chr15:89901550..89902550,chr17,72860049,72861049,chr17:72860049..72861049,0
chr15,89899550,89900550,chr15:89899550..89900550,chr17,72858049,72859049,chr17:72858049..72859049,0
chr15,51177663,51178663,chr15:51177788..51178311,chr19,47652476,47653476,chr19:47652896..47653445,1
chr15,51179663,51180663,chr15:51179663..51180663,chr19,47654476,47655476,chr19:47654476..47655476,0
chr15,51175663,51176663,chr15:51175663..51176663,chr19,47650476,47651476,chr19:47650476..47651476,0
chr15,51177663,51178663,chr15:51177663..51178663,chr19,47654476,47655476,chr19:47654476..47655476,0
chr15,51175663,51176663,chr15:51175663..51176663,chr19,47652476,47653476,chr19:47652476..47653476,0
chr15,21926945,21927945,chr15:21926907..21927754,chr2,165848972,165849972,chr2:165848794..165849533,1
chr15,21928945,21929945,chr15:21928945..21929945,chr2,165850972,165851972,chr2:165850972..165851972,0
chr15,21924945,21925945,chr15:21924945..21925945,chr2,165846972,165847972,chr2:165846972..165847972,0
chr15,21926945,21927945,chr15:21926945..21927945,chr2,165850972,165851972,chr2:165850972..165851972,0
chr15,21924945,21925945,chr15:21924945..21925945,chr2,165848972,165849972,chr2:165848972..165849972,0
chr15,93630806,93631806,chr15:93631076..93631748,chr2,10548948,10549948,chr2:10548940..10549868,1
chr15,93632806,93633806,chr15:93632806..93633806,chr2,10550948,10551948,chr2:10550948..10551948,0
chr15,93628806,93629806,chr15:93628806..93629806,chr2,10546948,10547948,chr2:10546948..10547948,0
chr15,93630806,93631806,chr15:93630806..93631806,chr2,10550948,10551948,chr2:10550948..10551948,0
chr15,93628806,93629806,chr15:93628806..93629806,chr2,10548948,10549948,chr2:10548948..10549948,0
chr15,31727186,31728186,chr15:31727174..31728141,chr20,58146379,58147379,chr20:58146623..58147201,1
chr15,31729186,31730186,chr15:31729186..31730186,chr20,58148379,58149379,chr20:58148379..58149379,0
chr15,31725186,31726186,chr15:31725186..31726186,chr20,58144379,58145379,chr20:58144379..58145379,0
chr15,31727186,31728186,chr15:31727186..31728186,chr20,58148379,58149379,chr20:58148379..58149379,0
chr15,31725186,31726186,chr15:31725186..31726186,chr20,58146379,58147379,chr20:58146379..58147379,0
chr15,51168436,51169436,chr15:51168451..51168984,chr20,49410859,49411859,chr20:49411066..49411653,1
chr15,51170436,51171436,chr15:51170436..51171436,chr20,49412859,49413859,chr20:49412859..49413859,0
chr15,51166436,51167436,chr15:51166436..51167436,chr20,49408859,49409859,chr20:49408859..49409859,0
chr15,51168436,51169436,chr15:51168436..51169436,chr20,49412859,49413859,chr20:49412859..49413859,0
chr15,51166436,51167436,chr15:51166436..51167436,chr20,49410859,49411859,chr20:49410859..49411859,0
chr15,64237218,64238218,chr15:64237203..64238054,chr21,43887133,43888133,chr21:43887119..43888034,1
chr15,64239218,64240218,chr15:64239218..64240218,chr21,43889133,43890133,chr21:43889133..43890133,0
chr15,64235218,64236218,chr15:64235218..64236218,chr21,43885133,43886133,chr21:43885133..43886133,0
chr15,64237218,64238218,chr15:64237218..64238218,chr21,43889133,43890133,chr21:43889133..43890133,0
chr15,64235218,64236218,chr15:64235218..64236218,chr21,43887133,43888133,chr21:43887133..43888133,0
chr15,74614671,74615671,chr15:74614889..74615521,chr3,120277506,120278506,chr3:120277797..120278349,1
chr15,74616671,74617671,chr15:74616671..74617671,chr3,120279506,120280506,chr3:120279506..120280506,0
chr15,74612671,74613671,chr15:74612671..74613671,chr3,120275506,120276506,chr3:120275506..120276506,0
chr15,74614671,74615671,chr15:74614671..74615671,chr3,120279506,120280506,chr3:120279506..120280506,0
chr15,74612671,74613671,chr15:74612671..74613671,chr3,120277506,120278506,chr3:120277506..120278506,0
chr15,86775094,86776094,chr15:86775115..86776036,chr3,63803867,63804867,chr3:63804086..63804648,1
chr15,86777094,86778094,chr15:86777094..86778094,chr3,63805867,63806867,chr3:63805867..63806867,0
chr15,86773094,86774094,chr15:86773094..86774094,chr3,63801867,63802867,chr3:63801867..63802867,0
chr15,86775094,86776094,chr15:86775094..86776094,chr3,63805867,63806867,chr3:63805867..63806867,0
chr15,86773094,86774094,chr15:86773094..86774094,chr3,63803867,63804867,chr3:63803867..63804867,0
chr15,89954458,89955458,chr15:89954550..89955366,chr7,63671,64671,chr7:63751..64652,1
chr15,89956458,89957458,chr15:89956458..89957458,chr7,65671,66671,chr7:65671..66671,0
chr15,89952458,89953458,chr15:89952458..89953458,chr7,61671,62671,chr7:61671..62671,0
chr15,89954458,89955458,chr15:89954458..89955458,chr7,65671,66671,chr7:65671..66671,0
chr15,89952458,89953458,chr15:89952458..89953458,chr7,63671,64671,chr7:63671..64671,0
chr15,63385561,63386561,chr15:63385860..63386443,chr8,43553591,43554591,chr8:43553599..43554374,1
chr15,63387561,63388561,chr15:63387561..63388561,chr8,43555591,43556591,chr8:43555591..43556591,0
chr15,63383561,63384561,chr15:63383561..63384561,chr8,43551591,43552591,chr8:43551591..43552591,0
chr15,63385561,63386561,chr15:63385561..63386561,chr8,43555591,43556591,chr8:43555591..43556591,0
chr15,63383561,63384561,chr15:63383561..63384561,chr8,43553591,43554591,chr8:43553591..43554591,0
chr15,68943101,68944101,chr15:68943119..68943887,chr8,82692443,82693443,chr8:82692544..82693265,1
chr15,68945101,68946101,chr15:68945101..68946101,chr8,82694443,82695443,chr8:82694443..82695443,0
chr15,68941101,68942101,chr15:68941101..68942101,chr8,82690443,82691443,chr8:82690443..82691443,0
chr15,68943101,68944101,chr15:68943101..68944101,chr8,82694443,82695443,chr8:82694443..82695443,0
chr15,68941101,68942101,chr15:68941101..68942101,chr8,82692443,82693443,chr8:82692443..82693443,0
chr15,50967489,50968489,chr15:50967645..50968530,chr9,80744646,80745646,chr9:80744987..80745667,1
chr15,50969489,50970489,chr15:50969489..50970489,chr9,80746646,80747646,chr9:80746646..80747646,0
chr15,50965489,50966489,chr15:50965489..50966489,chr9,80742646,80743646,chr9:80742646..80743646,0
chr15,50967489,50968489,chr15:50967489..50968489,chr9,80746646,80747646,chr9:80746646..80747646,0
chr15,50965489,50966489,chr15:50965489..50966489,chr9,80744646,80745646,chr9:80744646..80745646,0
chr15,101628667,101629667,chr15:101628691..101629578,chr9,92043907,92044907,chr9:92044146..92044818,1
chr15,101630667,101631667,chr15:101630667..101631667,chr9,92045907,92046907,chr9:92045907..92046907,0
chr15,101626667,101627667,chr15:101626667..101627667,chr9,92041907,92042907,chr9:92041907..92042907,0
chr15,101628667,101629667,chr15:101628667..101629667,chr9,92045907,92046907,chr9:92045907..92046907,0
chr15,101626667,101627667,chr15:101626667..101627667,chr9,92043907,92044907,chr9:92043907..92044907,0
chr16,2053451,2054451,chr16:2053614..2054418,chr17,48156679,48157679,chr17:48156766..48157592,1
chr16,2055451,2056451,chr16:2055451..2056451,chr17,48158679,48159679,chr17:48158679..48159679,0
chr16,2051451,2052451,chr16:2051451..2052451,chr17,48154679,48155679,chr17:48154679..48155679,0
chr16,2053451,2054451,chr16:2053451..2054451,chr17,48158679,48159679,chr17:48158679..48159679,0
chr16,2051451,2052451,chr16:2051451..2052451,chr17,48156679,48157679,chr17:48156679..48157679,0
chr16,13519785,13520785,chr16:13519972..13520583,chr17,12298527,12299527,chr17:12298512..12299032,1
chr16,13521785,13522785,chr16:13521785..13522785,chr17,12300527,12301527,chr17:12300527..12301527,0
chr16,13517785,13518785,chr16:13517785..13518785,chr17,12296527,12297527,chr17:12296527..12297527,0
chr16,13519785,13520785,chr16:13519785..13520785,chr17,12300527,12301527,chr17:12300527..12301527,0
chr16,13517785,13518785,chr16:13517785..13518785,chr17,12298527,12299527,chr17:12298527..12299527,0
chr16,82263342,82264342,chr16:82263588..82264475,chr17,60186458,60187458,chr17:60186661..60187255,1
chr16,82265342,82266342,chr16:82265342..82266342,chr17,60188458,60189458,chr17:60188458..60189458,0
chr16,82261342,82262342,chr16:82261342..82262342,chr17,60184458,60185458,chr17:60184458..60185458,0
chr16,82263342,82264342,chr16:82263342..82264342,chr17,60188458,60189458,chr17:60188458..60189458,0
chr16,82261342,82262342,chr16:82261342..82262342,chr17,60186458,60187458,chr17:60186458..60187458,0
chr16,2390438,2391438,chr16:2390538..2391323,chr19,45347697,45348697,chr19:45347931..45348725,1
chr16,2392438,2393438,chr16:2392438..2393438,chr19,45349697,45350697,chr19:45349697..45350697,0
chr16,2388438,2389438,chr16:2388438..2389438,chr19,45345697,45346697,chr19:45345697..45346697,0
chr16,2390438,2391438,chr16:2390438..2391438,chr19,45349697,45350697,chr19:45349697..45350697,0
chr16,2388438,2389438,chr16:2388438..2389438,chr19,45347697,45348697,chr19:45347697..45348697,0
chr16,3077935,3078935,chr16:3078197..3078964,chr19,49979173,49980173,chr19:49979378..49980307,1
chr16,3079935,3080935,chr16:3079935..3080935,chr19,49981173,49982173,chr19:49981173..49982173,0
chr16,3075935,3076935,chr16:3075935..3076935,chr19,49977173,49978173,chr19:49977173..49978173,0
chr16,3077935,3078935,chr16:3077935..3078935,chr19,49981173,49982173,chr19:49981173..49982173,0
chr16,3075935,3076935,chr16:3075935..3076935,chr19,49979173,49980173,chr19:49979173..49980173,0
chr16,14013273,14014273,chr16:14013519..14014083,chr2,165456146,165457146,chr2:165456374..165456919,1
chr16,14015273,14016273,chr16:14015273..14016273,chr2,165458146,165459146,chr2:165458146..165459146,0
chr16,14011273,14012273,chr16:14011273..14012273,chr2,165454146,165455146,chr2:165454146..165455146,0
chr16,14013273,14014273,chr16:14013273..14014273,chr2,165458146,165459146,chr2:165458146..165459146,0
chr16,14011273,14012273,chr16:14011273..14012273,chr2,165456146,165457146,chr2:165456146..165457146,0
chr16,5552126,5553126,chr16:5552441..5552974,chr20,49410890,49411890,chr20:49410906..49411875,1
chr16,5554126,5555126,chr16:5554126..5555126,chr20,49412890,49413890,chr20:49412890..49413890,0
chr16,5550126,5551126,chr16:5550126..5551126,chr20,49408890,49409890,chr20:49408890..49409890,0
chr16,5552126,5553126,chr16:5552126..5553126,chr20,49412890,49413890,chr20:49412890..49413890,0
chr16,5550126,5551126,chr16:5550126..5551126,chr20,49410890,49411890,chr20:49410890..49411890,0
chr16,52102080,52103080,chr16:52102241..52102828,chr20,47273122,47274122,chr20:47273176..47274069,1
chr16,52104080,52105080,chr16:52104080..52105080,chr20,47275122,47276122,chr20:47275122..47276122,0
chr16,52100080,52101080,chr16:52100080..52101080,chr20,47271122,47272122,chr20:47271122..47272122,0
chr16,52102080,52103080,chr16:52102080..52103080,chr20,47275122,47276122,chr20:47275122..47276122,0
chr16,52100080,52101080,chr16:52100080..52101080,chr20,47273122,47274122,chr20:47273122..47274122,0
chr16,67554786,67555786,chr16:67555013..67555559,chr20,31683428,31684428,chr20:31683467..31684280,1
chr16,67556786,67557786,chr16:67556786..67557786,chr20,31685428,31686428,chr20:31685428..31686428,0
chr16,67552786,67553786,chr16:67552786..67553786,chr20,31681428,31682428,chr20:31681428..31682428,0
chr16,67554786,67555786,chr16:67554786..67555786,chr20,31685428,31686428,chr20:31685428..31686428,0
chr16,67552786,67553786,chr16:67552786..67553786,chr20,31683428,31684428,chr20:31683428..31684428,0
chr16,74846868,74847868,chr16:74847095..74847642,chr20,56197257,56198257,chr20:56197443..56198071,1
chr16,74848868,74849868,chr16:74848868..74849868,chr20,56199257,56200257,chr20:56199257..56200257,0
chr16,74844868,74845868,chr16:74844868..74845868,chr20,56195257,56196257,chr20:56195257..56196257,0
chr16,74846868,74847868,chr16:74846868..74847868,chr20,56199257,56200257,chr20:56199257..56200257,0
chr16,74844868,74845868,chr16:74844868..74845868,chr20,56197257,56198257,chr20:56197257..56198257,0
chr16,8728980,8729980,chr16:8729168..8729853,chr21,45557743,45558743,chr21:45557944..45558595,1
chr16,8730980,8731980,chr16:8730980..8731980,chr21,45559743,45560743,chr21:45559743..45560743,0
chr16,8726980,8727980,chr16:8726980..8727980,chr21,45555743,45556743,chr21:45555743..45556743,0
chr16,8728980,8729980,chr16:8728980..8729980,chr21,45559743,45560743,chr21:45559743..45560743,0
chr16,8726980,8727980,chr16:8726980..8727980,chr21,45557743,45558743,chr21:45557743..45558743,0
chr16,33955812,33956812,chr16:33955928..33956477,chr3,64008921,64009921,chr3:64009105..64009738,1
chr16,33957812,33958812,chr16:33957812..33958812,chr3,64010921,64011921,chr3:64010921..64011921,0
chr16,33953812,33954812,chr16:33953812..33954812,chr3,64006921,64007921,chr3:64006921..64007921,0
chr16,33955812,33956812,chr16:33955812..33956812,chr3,64010921,64011921,chr3:64010921..64011921,0
chr16,33953812,33954812,chr16:33953812..33954812,chr3,64008921,64009921,chr3:64008921..64009921,0
chr16,81247983,81248983,chr16:81248097..81248854,chr4,25989430,25990430,chr4:25989659..25990237,1
chr16,81249983,81250983,chr16:81249983..81250983,chr4,25991430,25992430,chr4:25991430..25992430,0
chr16,81245983,81246983,chr16:81245983..81246983,chr4,25987430,25988430,chr4:25987430..25988430,0
chr16,81247983,81248983,chr16:81247983..81248983,chr4,25991430,25992430,chr4:25991430..25992430,0
chr16,81245983,81246983,chr16:81245983..81246983,chr4,25989430,25990430,chr4:25989430..25990430,0
chr16,28884558,28885558,chr16:28884760..28885437,chr6,104975233,104976233,chr6:104975255..104975909,1
chr16,28886558,28887558,chr16:28886558..28887558,chr6,104977233,104978233,chr6:104977233..104978233,0
chr16,28882558,28883558,chr16:28882558..28883558,chr6,104973233,104974233,chr6:104973233..104974233,0
chr16,28884558,28885558,chr16:28884558..28885558,chr6,104977233,104978233,chr6:104977233..104978233,0
chr16,28882558,28883558,chr16:28882558..28883558,chr6,104975233,104976233,chr6:104975233..104976233,0
chr16,33618728,33619728,chr16:33618975..33619481,chr6,120699333,120700333,chr6:120699536..120700074,1
chr16,33620728,33621728,chr16:33620728..33621728,chr6,120701333,120702333,chr6:120701333..120702333,0
chr16,33616728,33617728,chr16:33616728..33617728,chr6,120697333,120698333,chr6:120697333..120698333,0
chr16,33618728,33619728,chr16:33618728..33619728,chr6,120701333,120702333,chr6:120701333..120702333,0
chr16,33616728,33617728,chr16:33616728..33617728,chr6,120699333,120700333,chr6:120699333..120700333,0
chr16,79635734,79636734,chr16:79635953..79636564,chr7,111391883,111392883,chr7:111391936..111392917,1
chr16,79637734,79638734,chr16:79637734..79638734,chr7,111393883,111394883,chr7:111393883..111394883,0
chr16,79633734,79634734,chr16:79633734..79634734,chr7,111389883,111390883,chr7:111389883..111390883,0
chr16,79635734,79636734,chr16:79635734..79636734,chr7,111393883,111394883,chr7:111393883..111394883,0
chr16,79633734,79634734,chr16:79633734..79634734,chr7,111391883,111392883,chr7:111391883..111392883,0
chr16,85927428,85928428,chr16:85927617..85928192,chr7,150475268,150476268,chr7:150475255..150476079,1
chr16,85929428,85930428,chr16:85929428..85930428,chr7,150477268,150478268,chr7:150477268..150478268,0
chr16,85925428,85926428,chr16:85925428..85926428,chr7,150473268,150474268,chr7:150473268..150474268,0
chr16,85927428,85928428,chr16:85927428..85928428,chr7,150477268,150478268,chr7:150477268..150478268,0
chr16,85925428,85926428,chr16:85925428..85926428,chr7,150475268,150476268,chr7:150475268..150476268,0
chr16,85453978,85454978,chr16:85454060..85454897,chr8,20080911,20081911,chr8:20080984..20081769,1
chr16,85455978,85456978,chr16:85455978..85456978,chr8,20082911,20083911,chr8:20082911..20083911,0
chr16,85451978,85452978,chr16:85451978..85452978,chr8,20078911,20079911,chr8:20078911..20079911,0
chr16,85453978,85454978,chr16:85453978..85454978,chr8,20082911,20083911,chr8:20082911..20083911,0
chr16,85451978,85452978,chr16:85451978..85452978,chr8,20080911,20081911,chr8:20080911..20081911,0
chr16,1979490,1980490,chr16:1979847..1980355,chr9,127614841,127615841,chr9:127615082..127615600,1
chr16,1981490,1982490,chr16:1981490..1982490,chr9,127616841,127617841,chr9:127616841..127617841,0
chr16,1977490,1978490,chr16:1977490..1978490,chr9,127612841,127613841,chr9:127612841..127613841,0
chr16,1979490,1980490,chr16:1979490..1980490,chr9,127616841,127617841,chr9:127616841..127617841,0
chr16,1977490,1978490,chr16:1977490..1978490,chr9,127614841,127615841,chr9:127614841..127615841,0
chr16,231094,232094,chr16:231181..231877,chrX,102884418,102885418,chrX:102884143..102885066,1
chr16,233094,234094,chr16:233094..234094,chrX,102886418,102887418,chrX:102886418..102887418,0
chr16,229094,230094,chr16:229094..230094,chrX,102882418,102883418,chrX:102882418..102883418,0
chr16,231094,232094,chr16:231094..232094,chrX,102886418,102887418,chrX:102886418..102887418,0
chr16,229094,230094,chr16:229094..230094,chrX,102884418,102885418,chrX:102884418..102885418,0
chr17,27229622,27230622,chr17:27229620..27230476,chr19,13345012,13346012,chr19:13345101..13345831,1
chr17,27231622,27232622,chr17:27231622..27232622,chr19,13347012,13348012,chr19:13347012..13348012,0
chr17,27227622,27228622,chr17:27227622..27228622,chr19,13343012,13344012,chr19:13343012..13344012,0
chr17,27229622,27230622,chr17:27229622..27230622,chr19,13347012,13348012,chr19:13347012..13348012,0
chr17,27227622,27228622,chr17:27227622..27228622,chr19,13345012,13346012,chr19:13345012..13346012,0
chr17,61045347,61046347,chr17:61045568..61046093,chr19,34268813,34269813,chr19:34269077..34269734,1
chr17,61047347,61048347,chr17:61047347..61048347,chr19,34270813,34271813,chr19:34270813..34271813,0
chr17,61043347,61044347,chr17:61043347..61044347,chr19,34266813,34267813,chr19:34266813..34267813,0
chr17,61045347,61046347,chr17:61045347..61046347,chr19,34270813,34271813,chr19:34270813..34271813,0
chr17,61043347,61044347,chr17:61043347..61044347,chr19,34268813,34269813,chr19:34268813..34269813,0
chr17,64910710,64911710,chr17:64910812..64911394,chr2,30934163,30935163,chr2:30934403..30934924,1
chr17,64912710,64913710,chr17:64912710..64913710,chr2,30936163,30937163,chr2:30936163..30937163,0
chr17,64908710,64909710,chr17:64908710..64909710,chr2,30932163,30933163,chr2:30932163..30933163,0
chr17,64910710,64911710,chr17:64910710..64911710,chr2,30936163,30937163,chr2:30936163..30937163,0
chr17,64908710,64909710,chr17:64908710..64909710,chr2,30934163,30935163,chr2:30934163..30935163,0
chr17,76080735,76081735,chr17:76080948..76081687,chr2,69064059,69065059,chr2:69064205..69064831,1
chr17,76082735,76083735,chr17:76082735..76083735,chr2,69066059,69067059,chr2:69066059..69067059,0
chr17,76078735,76079735,chr17:76078735..76079735,chr2,69062059,69063059,chr2:69062059..69063059,0
chr17,76080735,76081735,chr17:76080735..76081735,chr2,69066059,69067059,chr2:69066059..69067059,0
chr17,76078735,76079735,chr17:76078735..76079735,chr2,69064059,69065059,chr2:69064059..69065059,0
chr17,27076730,27077730,chr17:27076726..27077525,chr20,44615452,44616452,chr20:44615519..44616142,1
chr17,27078730,27079730,chr17:27078730..27079730,chr20,44617452,44618452,chr20:44617452..44618452,0
chr17,27074730,27075730,chr17:27074730..27075730,chr20,44613452,44614452,chr20:44613452..44614452,0
chr17,27076730,27077730,chr17:27076730..27077730,chr20,44617452,44618452,chr20:44617452..44618452,0
chr17,27074730,27075730,chr17:27074730..27075730,chr20,44615452,44616452,chr20:44615452..44616452,0
chr17,46412992,46413992,chr17:46413244..46413786,chr20,55570328,55571328,chr20:55570356..55571258,1
chr17,46414992,46415992,chr17:46414992..46415992,chr20,55572328,55573328,chr20:55572328..55573328,0
chr17,46410992,46411992,chr17:46410992..46411992,chr20,55568328,55569328,chr20:55568328..55569328,0
chr17,46412992,46413992,chr17:46412992..46413992,chr20,55572328,55573328,chr20:55572328..55573328,0
chr17,46410992,46411992,chr17:46410992..46411992,chr20,55570328,55571328,chr20:55570328..55571328,0
chr17,46534073,46535073,chr17:46533875..46534810,chr20,55548845,55549845,chr20:55548699..55549682,1
chr17,46536073,46537073,chr17:46536073..46537073,chr20,55550845,55551845,chr20:55550845..55551845,0
chr17,46532073,46533073,chr17:46532073..46533073,chr20,55546845,55547845,chr20:55546845..55547845,0
chr17,46534073,46535073,chr17:46534073..46535073,chr20,55550845,55551845,chr20:55550845..55551845,0
chr17,46532073,46533073,chr17:46532073..46533073,chr20,55548845,55549845,chr20:55548845..55549845,0
chr17,46569530,46570530,chr17:46569593..46570449,chr20,55548901,55549901,chr20:55548967..55549794,1
chr17,46571530,46572530,chr17:46571530..46572530,chr20,55550901,55551901,chr20:55550901..55551901,0
chr17,46567530,46568530,chr17:46567530..46568530,chr20,55546901,55547901,chr20:55546901..55547901,0
chr17,46569530,46570530,chr17:46569530..46570530,chr20,55550901,55551901,chr20:55550901..55551901,0
chr17,46567530,46568530,chr17:46567530..46568530,chr20,55548901,55549901,chr20:55548901..55549901,0
chr17,46569530,46570530,chr17:46569639..46570418,chr20,55570312,55571312,chr20:55570361..55571217,1
chr17,46571530,46572530,chr17:46571530..46572530,chr20,55572312,55573312,chr20:55572312..55573312,0
chr17,46567530,46568530,chr17:46567530..46568530,chr20,55568312,55569312,chr20:55568312..55569312,0
chr17,46569530,46570530,chr17:46569530..46570530,chr20,55572312,55573312,chr20:55572312..55573312,0
chr17,46567530,46568530,chr17:46567530..46568530,chr20,55570312,55571312,chr20:55570312..55571312,0
